업종,상가업소번호,가게명,키워드
동남아시아,MA010120220800996612,포메인 신촌점,굿굿굿
동남아시아,MA010120220800996612,포메인 신촌점,맛 좋다
동남아시아,MA010120220800996612,포메인 신촌점,깔끔하다 좋다
동남아시아,MA010120220800996612,포메인 신촌점,깔끔하다
동남아시아,MA010120220800996612,포메인 신촌점,가격 비싸다
동남아시아,MA010120220800996612,포메인 신촌점,맛있다 나머지
동남아시아,MA010120220800996612,포메인 신촌점,평타
동남아시아,MA010120220800996612,포메인 신촌점,평범하다
동남아시아,MA010120220812242194,포가레 신촌점,쌀국수
동남아시아,MA010120220812242194,포가레 신촌점,맛있다
동남아시아,MA010120220812242194,포가레 신촌점,곱창
동남아시아,MA010120220812242194,포가레 신촌점,반쎄오
동남아시아,MA010120220812242194,포가레 신촌점,쎄다
동남아시아,MA010120220812242194,포가레 신촌점,곱창 쌀국수
동남아시아,MA010120220812242194,포가레 신촌점,굿굿굿
동남아시아,MA010120220812242194,포가레 신촌점,가성비
동남아시아,MA010120220812242194,포가레 신촌점,키면
동남아시아,MA010120220812242194,포가레 신촌점,해장
주점,MA0101202212A0044403,페리윙클,맛있다
주점,MA0101202212A0044403,페리윙클,친절하다
주점,MA0101202212A0044403,페리윙클,커피
주점,MA0101202212A0044403,페리윙클,디저트
주점,MA0101202212A0044403,페리윙클,분위기
주점,MA0101202212A0044403,페리윙클,디저트 맛있다
주점,MA0101202212A0044403,페리윙클,라떼
주점,MA0101202212A0044403,페리윙클,머핀
주점,MA0101202212A0044403,페리윙클,시나몬
주점,MA0101202212A0044403,페리윙클,친절한 사장님
주점,MA010120220814315030,펀비어킹 신촌 유플렉스점,굿굿굿
주점,MA010120220814315030,펀비어킹 신촌 유플렉스점,빵
주점,MA010120220814315030,펀비어킹 신촌 유플렉스점,맛있다
주점,MA010120220814315030,펀비어킹 신촌 유플렉스점,페페로니 피자
주점,MA010120220814315030,펀비어킹 신촌 유플렉스점,빵 페스츄리 라
주점,MA010120220814315030,펀비어킹 신촌 유플렉스점,비어 킹
주점,MA010120220814315030,펀비어킹 신촌 유플렉스점,비어 킹 페페로니 피자
주점,MA010120220814315030,펀비어킹 신촌 유플렉스점,츄리
주점,MA010120220814315030,펀비어킹 신촌 유플렉스점,도리탕
주점,MA010120220814315030,펀비어킹 신촌 유플렉스점,페스츄리 라
카페,MA010120220813099288,패스트카페 신촌점,맛있다
카페,MA010120220813099288,패스트카페 신촌점,친절하다
카페,MA010120220813099288,패스트카페 신촌점,루프탑
카페,MA010120220813099288,패스트카페 신촌점,칵테일
카페,MA010120220813099288,패스트카페 신촌점,음료
카페,MA010120220813099288,패스트카페 신촌점,가득 들다
카페,MA010120220813099288,패스트카페 신촌점,굿굿굿
카페,MA010120220813099288,패스트카페 신촌점,분위기
카페,MA010120220813099288,패스트카페 신촌점,데이트
카페,MA010120220813099288,패스트카페 신촌점,시판
카페,MA010120220809807752,팜스힐,배부르다
카페,MA010120220809807752,팜스힐,맛있다
카페,MA010120220809807752,팜스힐,가게 협소
카페,MA010120220809807752,팜스힐,다이어터
카페,MA010120220809807752,팜스힐,다이어터 다이어트
카페,MA010120220809807752,팜스힐,다이어트
카페,MA010120220809807752,팜스힐,다이어트 중인데
카페,MA010120220809807752,팜스힐,당황
카페,MA010120220809807752,팜스힐,당황스럽다
카페,MA010120220809807752,팜스힐,당황스럽다 그만큼
한식,MA010120220800679842,팔팔쌈닭,소스
한식,MA010120220800679842,팔팔쌈닭,맛있다
한식,MA010120220800679842,팔팔쌈닭,닭강정
한식,MA010120220800679842,팔팔쌈닭,가성비
한식,MA010120220800679842,팔팔쌈닭,가성비 좋다
한식,MA010120220800679842,팔팔쌈닭,담다떡 감자 닭강정
한식,MA010120220800679842,팔팔쌈닭,담다 가성비
한식,MA010120220800679842,팔팔쌈닭,닭강정 집 이대
한식,MA010120220800679842,팔팔쌈닭,닭강정 집
한식,MA010120220800679842,팔팔쌈닭,넘치다
한식,MA010120220800625129,팔색콩불,맛있다
한식,MA010120220800625129,팔색콩불,친절하다
한식,MA010120220800625129,팔색콩불,부대찌개
한식,MA010120220800625129,팔색콩불,부대찌개 맛있다
한식,MA010120220800625129,팔색콩불,친절한 사장님
한식,MA010120220800625129,팔색콩불,콩불
한식,MA010120220800625129,팔색콩불,제육
한식,MA010120220800625129,팔색콩불,점심
한식,MA010120220800625129,팔색콩불,적당하다
한식,MA010120220800625129,팔색콩불,저녁
카페,MA010120220805511562,팔공티 이대점,굿굿굿
카페,MA010120220805511562,팔공티 이대점,맛있다
카페,MA010120220805511562,팔공티 이대점,티
카페,MA010120220805511562,팔공티 이대점,밀크티
카페,MA010120220805511562,팔공티 이대점,버블티
카페,MA010120220805511562,팔공티 이대점,펄
카페,MA010120220805511562,팔공티 이대점,가성비
카페,MA010120220805511562,팔공티 이대점,괜찮다
카페,MA010120220805511562,팔공티 이대점,달다
카페,MA010120220805511562,팔공티 이대점,말차
카페,MA010120220812685290,팔공티 신촌점,굿굿굿
카페,MA010120220812685290,팔공티 신촌점,맛있다
카페,MA010120220812685290,팔공티 신촌점,티
카페,MA010120220812685290,팔공티 신촌점,가성비
카페,MA010120220812685290,팔공티 신촌점,펄
카페,MA010120220812685290,팔공티 신촌점,노트북
카페,MA010120220812685290,팔공티 신촌점,가성비 좋다
카페,MA010120220812685290,팔공티 신촌점,친절하다
카페,MA010120220812685290,팔공티 신촌점,가격 친절하다
카페,MA010120220812685290,팔공티 신촌점,가성비 맛있다
주점,MA010120220800639858,판자집,표본
주점,MA010120220800639858,판자집,테이블 닭볶음탕
주점,MA010120220800639858,판자집,낭만 디지다 좋다
주점,MA010120220800639858,판자집,낭만 디지다
주점,MA010120220800639858,판자집,낭만
주점,MA010120220800639858,판자집,굿굿굿
주점,MA010120220800639858,판자집,닭볶음탕
주점,MA010120220800639858,판자집,맛있게 먹다
주점,MA010120220800639858,판자집,테이블
주점,MA010120220800639858,판자집,친절
일식,MA010120220803097672,파파노다이닝,맛있다
일식,MA010120220803097672,파파노다이닝,추천
일식,MA010120220803097672,파파노다이닝,치킨 남반
일식,MA010120220803097672,파파노다이닝,치킨
일식,MA010120220803097672,파파노다이닝,남반
일식,MA010120220803097672,파파노다이닝,정갈하다
일식,MA010120220803097672,파파노다이닝,적다
일식,MA010120220803097672,파파노다이닝,비싸다
일식,MA010120220803097672,파파노다이닝,밥
일식,MA010120220803097672,파파노다이닝,맛있게 먹다
카페,MA010120220800558222,파티오,과일
카페,MA010120220800558222,파티오,분위기
카페,MA010120220800558222,파티오,맛있다
카페,MA010120220800558222,파티오,파티
카페,MA010120220800558222,파티오,테이블
카페,MA010120220800558222,파티오,인테리어
카페,MA010120220800558222,파티오,음료
카페,MA010120220800558222,파티오,어르신
카페,MA010120220800558222,파티오,분위기 좋다
카페,MA010120220800558222,파티오,서비스
서양식,MA010120220812111021,파스타리코 신촌점,맛있다
서양식,MA010120220812111021,파스타리코 신촌점,맛있게 먹다
서양식,MA010120220812111021,파스타리코 신촌점,가성비
서양식,MA010120220812111021,파스타리코 신촌점,파스타
서양식,MA010120220812111021,파스타리코 신촌점,가성비 좋다 많이 고르곤졸라
서양식,MA010120220812111021,파스타리코 신촌점,가성비 좋다
서양식,MA010120220812111021,파스타리코 신촌점,가격 맛이괜춘
서양식,MA010120220812111021,파스타리코 신촌점,스트레스
서양식,MA010120220812111021,파스타리코 신촌점,맛있다 맵다
서양식,MA010120220812111021,파스타리코 신촌점,맛있다 친구랑
카페,MA010120220808118352,파스쿠찌 연세우리라운지점,굿굿굿
카페,MA010120220808118352,파스쿠찌 연세우리라운지점,맛있다
카페,MA010120220808118352,파스쿠찌 연세우리라운지점,커피
카페,MA010120220808118352,파스쿠찌 연세우리라운지점,친절하다
카페,MA010120220808118352,파스쿠찌 연세우리라운지점,커피 마시기
카페,MA010120220808118352,파스쿠찌 연세우리라운지점,커피 맛있다
카페,MA010120220808118352,파스쿠찌 연세우리라운지점,매장 넓다
카페,MA010120220808118352,파스쿠찌 연세우리라운지점,넓다 편인데
카페,MA010120220808118352,파스쿠찌 연세우리라운지점,대신 좌석
카페,MA010120220808118352,파스쿠찌 연세우리라운지점,마시기 좋다
카페,MA0101202210A0098639,파스쿠찌 연세심혈관병원점,굿굿굿
카페,MA0101202210A0098639,파스쿠찌 연세심혈관병원점,기분 나쁘다
카페,MA0101202210A0098639,파스쿠찌 연세심혈관병원점,나쁘다 불친절하다
카페,MA0101202210A0098639,파스쿠찌 연세심혈관병원점,불친절하다
카페,MA010120220810803751,파스쿠찌 연세세브란스2호점,맛있다
카페,MA010120220810803751,파스쿠찌 연세세브란스2호점,굿굿굿
카페,MA010120220810803751,파스쿠찌 연세세브란스2호점,커피
카페,MA010120220810803751,파스쿠찌 연세세브란스2호점,친절하다
카페,MA010120220810803751,파스쿠찌 연세세브란스2호점,커피 맛있다
카페,MA010120220810803751,파스쿠찌 연세세브란스2호점,개존맛
카페,MA010120220810803751,파스쿠찌 연세세브란스2호점,파스쿠찌
카페,MA010120220810803751,파스쿠찌 연세세브란스2호점,병원
카페,MA010120220810803751,파스쿠찌 연세세브란스2호점,병원 가다
카페,MA010120220810803751,파스쿠찌 연세세브란스2호점,뷰
카페,MA010120220812815107,파리바게뜨 카페이대역점,굿굿굿
카페,MA010120220812815107,파리바게뜨 카페이대역점,맛있다
카페,MA010120220812815107,파리바게뜨 카페이대역점,친절하다
카페,MA010120220812815107,파리바게뜨 카페이대역점,빵
카페,MA010120220812815107,파리바게뜨 카페이대역점,샐러드
카페,MA010120220812815107,파리바게뜨 카페이대역점,점장님
카페,MA010120220812815107,파리바게뜨 카페이대역점,샌드위치
카페,MA010120220812815107,파리바게뜨 카페이대역점,빵집
카페,MA010120220812815107,파리바게뜨 카페이대역점,가성비
카페,MA010120220812815107,파리바게뜨 카페이대역점,포인트
카페,MA010120220808910640,파리바게뜨 연대이화점,굿굿굿
카페,MA010120220808910640,파리바게뜨 연대이화점,샌드위치
카페,MA010120220808910640,파리바게뜨 연대이화점,맛있다
카페,MA010120220808910640,파리바게뜨 연대이화점,빵
카페,MA010120220808910640,파리바게뜨 연대이화점,친절하다
카페,MA010120220808910640,파리바게뜨 연대이화점,조용하다
카페,MA010120220808910640,파리바게뜨 연대이화점,떡
카페,MA010120220808910640,파리바게뜨 연대이화점,간단하게식사 좋다
카페,MA010120220808910640,파리바게뜨 연대이화점,간단하다
카페,MA010120220808910640,파리바게뜨 연대이화점,다양하다
카페,MA010120220800570371,티앙팡 오후의 홍차,맛있다
카페,MA010120220800570371,티앙팡 오후의 홍차,밀크티
카페,MA010120220800570371,티앙팡 오후의 홍차,스콘
카페,MA010120220800570371,티앙팡 오후의 홍차,홍차
카페,MA010120220800570371,티앙팡 오후의 홍차,분위기
카페,MA010120220800570371,티앙팡 오후의 홍차,티
카페,MA010120220800570371,티앙팡 오후의 홍차,이대
카페,MA010120220800570371,티앙팡 오후의 홍차,얼음
카페,MA010120220800570371,티앙팡 오후의 홍차,크림
카페,MA010120220800570371,티앙팡 오후의 홍차,디저트
분식,MA010120220813530011,티문 카페,피자
분식,MA010120220813530011,티문 카페,맛있다
분식,MA010120220813530011,티문 카페,저녁
분식,MA010120220813530011,티문 카페,맛있다 들다 보다
분식,MA010120220813530011,티문 카페,따지다 보다
분식,MA010120220813530011,티문 카페,따지다
분식,MA010120220813530011,티문 카페,대화하기 좋다
분식,MA010120220813530011,티문 카페,대화
분식,MA010120220813530011,티문 카페,단언컨대 신촌
분식,MA010120220813530011,티문 카페,단언컨대
분식,MA010120220812781050,틈새라면 신촌점,맛있다
분식,MA010120220812781050,틈새라면 신촌점,틈새
분식,MA010120220812781050,틈새라면 신촌점,맵다
분식,MA010120220812781050,틈새라면 신촌점,굿굿굿
분식,MA010120220812781050,틈새라면 신촌점,라면
분식,MA010120220812781050,틈새라면 신촌점,떡
분식,MA010120220812781050,틈새라면 신촌점,국물
분식,MA010120220812781050,틈새라면 신촌점,러브 주먹밥
분식,MA010120220812781050,틈새라면 신촌점,친절하다
분식,MA010120220812781050,틈새라면 신촌점,주먹밥
카페,MA010120220809791149,투썸플레이스 이대역점,맛있다
카페,MA010120220809791149,투썸플레이스 이대역점,넓다
카페,MA010120220809791149,투썸플레이스 이대역점,굿굿굿
카페,MA010120220809791149,투썸플레이스 이대역점,케이크
카페,MA010120220809791149,투썸플레이스 이대역점,커피
카페,MA010120220809791149,투썸플레이스 이대역점,편하다
카페,MA010120220809791149,투썸플레이스 이대역점,공부
