index,상가업소번호,가게명,키워드,갯수
19172,MA010120220803763571,100회,가능한 곳,1
19174,MA010120220803763571,100회,가다 곳 안되다,1
19175,MA010120220803763571,100회,가성비 떨어지다,1
19176,MA010120220803763571,100회,가요 반찬,1
19177,MA010120220803763571,100회,그냥 그렇다,1
19178,MA010120220803763571,100회,그렇다 주변,1
19179,MA010120220803763571,100회,깔끔하게 맛있다,1
19180,MA010120220803763571,100회,끼니 해결,1
19181,MA010120220803763571,100회,끼니 해결 가능한 곳,1
19182,MA010120220803763571,100회,동네알탕 먹다,1
19183,MA010120220803763571,100회,반찬 없다,1
19184,MA010120220803763571,100회,식당 없다,1
19185,MA010120220803763571,100회,안되다 1만원 안에서,1
19186,MA010120220803763571,100회,알탕 먹고가다 곳,1
19187,MA010120220803763571,100회,알탕 먹다,1
19188,MA010120220803763571,100회,없다 가요,1
19189,MA010120220803763571,100회,주변 식당,1
19190,MA010120220803763571,100회,1만원 안에서,1
19191,MA010120220803755590,미정이네식당,10년 넘다,1
19192,MA010120220803755590,미정이네식당,계란말이 밥,1
19193,MA010120220803755590,미정이네식당,곳 이네 요,1
19194,MA010120220803755590,미정이네식당,국물 적다,1
19195,MA010120220803755590,미정이네식당,국물 적다 콤보,1
19196,MA010120220803755590,미정이네식당,기 대안,1
19197,MA010120220803755590,미정이네식당,기 대안 가다,1
19198,MA010120220803755590,미정이네식당,내 콤,1
19199,MA010120220803755590,미정이네식당,내 콤 코다리 찜,1
19200,MA010120220803755590,미정이네식당,넘다 찾다,1
19201,MA010120220803755590,미정이네식당,매콤 생각나다,1
19202,MA010120220803755590,미정이네식당,밥 국물 적다,1
19203,MA010120220803755590,미정이네식당,생각나다 찾다,1
19204,MA010120220803755590,미정이네식당,생각나다 해 요,1
19205,MA010120220803755590,미정이네식당,아니다 매콤,1
19206,MA010120220803755590,미정이네식당,앞 코다리 만 보다,1
19207,MA010120220803755590,미정이네식당,양 엄청,1
19208,MA010120220803755590,미정이네식당,엄청 많다,1
19209,MA010120220803755590,미정이네식당,오늘 포장,1
19210,MA010120220803755590,미정이네식당,오다 자주,1
19211,MA010120220803755590,미정이네식당,이집 생각나다 해 요,1
19212,MA010120220803755590,미정이네식당,자주 아니다,1
19213,MA010120220803755590,미정이네식당,집 벌써,1
19214,MA010120220803755590,미정이네식당,집 벌써 10년,1
19215,MA010120220803755590,미정이네식당,찾다 곳 이네 요,1
19216,MA010120220803755590,미정이네식당,찾다 집 벌써,1
19217,MA010120220803755590,미정이네식당,코다리 계란말이,1
19218,MA010120220803755590,미정이네식당,코다리 만 보다,1
19219,MA010120220803772782,삼미냉면칼국수,가격 좋다,1
19220,MA010120220803772782,삼미냉면칼국수,시 장안,1
19221,MA010120220803772782,삼미냉면칼국수,시 장안 잇다,1
19222,MA010120220803772782,삼미냉면칼국수,양 어마어마하다,1
19223,MA010120220803772782,삼미냉면칼국수,어마어마하다 시 장안,1
19224,MA010120220803772782,삼미냉면칼국수,잇다 정겹다 기두,1
19225,MA010120220803772782,삼미냉면칼국수,적당하다 가격,1
19226,MA010120220803772782,삼미냉면칼국수,적당하다 먹다,1
19227,MA010120220803772782,삼미냉면칼국수,정겹다 기두,1
19228,MA010120220803772782,삼미냉면칼국수,좋다 적당하다,1
19231,MA010120220805491881,소적두 성수점,2개 2인용,1
19232,MA010120220805491881,소적두 성수점,2인용,1
19233,MA010120220805491881,소적두 성수점,2인용 테이블,1
19234,MA010120220805491881,소적두 성수점,4인용,1
19235,MA010120220805491881,소적두 성수점,4인용 테이블,1
19236,MA010120220805491881,소적두 성수점,가게 크다,1
19237,MA010120220805491881,소적두 성수점,가마솥 단 팥죽,1
19238,MA010120220805491881,소적두 성수점,곳 가게,1
19239,MA010120220805491881,소적두 성수점,귀 예쁘다,1
19240,MA010120220805491881,소적두 성수점,그냥 팥죽,1
19241,MA010120220805491881,소적두 성수점,내부 4인용,1
19242,MA010120220805491881,소적두 성수점,내용 블로그,1
19243,MA010120220805491881,소적두 성수점,녹차 빙수,1
19244,MA010120220805491881,소적두 성수점,녹차 아이스크림,1
19245,MA010120220805491881,소적두 성수점,농도 호빵,1
19246,MA010120220805491881,소적두 성수점,단 팥,1
19247,MA010120220805491881,소적두 성수점,단 팥 농도,1
19248,MA010120220805491881,소적두 성수점,단 팥 크림 빵,1
19249,MA010120220805491881,소적두 성수점,단 팥죽,1
19250,MA010120220805491881,소적두 성수점,단 팥죽 새알,1
19251,MA010120220805491881,소적두 성수점,단팥빵 팥,1
19252,MA010120220805491881,소적두 성수점,들다 단 팥,1
19253,MA010120220805491881,소적두 성수점,들어가다 팥 앙금,1
19254,MA010120220805491881,소적두 성수점,듬뿍 올라가다,1
19255,MA010120220805491881,소적두 성수점,만큼 부드럽다,1
19256,MA010120220805491881,소적두 성수점,많다 않다,1
19257,MA010120220805491881,소적두 성수점,많이 들다,1
19258,MA010120220805491881,소적두 성수점,많이 방문 해주다,1
19259,MA010120220812725259,성수스타우트,2 차로 가볍다,1
19260,MA010120220812725259,성수스타우트,가게 자체,1
19261,MA010120220812725259,성수스타우트,가볍다 먹기 좋다,1
19262,MA010120220812725259,성수스타우트,가볍다 안주,1
19263,MA010120220812725259,성수스타우트,고프다 가볍다,1
19264,MA010120220812725259,성수스타우트,다르다 맛있다,1
19265,MA010120220812725259,성수스타우트,다양하다 맥주,1
19266,MA010120220812725259,성수스타우트,따닥따닥 붙다,1
19267,MA010120220812725259,성수스타우트,많다 2 차로,1
19268,MA010120220812725259,성수스타우트,많은 종류,1
19269,MA010120220812725259,성수스타우트,많이 고프다,1
19270,MA010120220812725259,성수스타우트,말다 수 다,1
19271,MA010120220812725259,성수스타우트,맛있다 배,1
19272,MA010120220812725259,성수스타우트,맛있다 유자쏠트 만은,1
19273,MA010120220812725259,성수스타우트,매장 좁다,1
19274,MA010120220812725259,성수스타우트,맥주 말다,1
19275,MA010120220812725259,성수스타우트,맥주 맛있다,1
19276,MA010120220812725259,성수스타우트,맥주 종류,1
19277,MA010120220812725259,성수스타우트,먹기 좋다,1
19278,MA010120220812725259,성수스타우트,배 많이,1
19279,MA010120220812725259,성수스타우트,별로 다르다,1
19280,MA010120220812725259,성수스타우트,붙다 재밌다,1
19281,MA010120220812725259,성수스타우트,샘플러 맛있다,1
19282,MA010120220812725259,성수스타우트,수 다,1
19283,MA010120220812725259,성수스타우트,수 다 가게,1
19284,MA010120220812725259,성수스타우트,안주 다양하다,1
19285,MA010120220812725259,성수스타우트,유자쏠트 만은,1
19286,MA010120220812725259,성수스타우트,유자쏠트 만은 도전,1
19287,MA010120220812642166,조리,갈다 번창,1
19288,MA010120220812642166,조리,그렇게 찾다 헤맵다,1
19289,MA010120220812642166,조리,그렇다 매일,1
19290,MA010120220812642166,조리,담백하다 맛있다,1
19291,MA010120220812642166,조리,리뷰 남기다,1
19292,MA010120220812642166,조리,리뷰 남기다,1
19293,MA010120220812642166,조리,맛있다 일부러,1
19294,MA010120220812642166,조리,매일 가다,1
19295,MA010120220812642166,조리,먹다 갈다,1
19296,MA010120220812642166,조리,메뉴 먹다,1
19297,MA010120220812642166,조리,바스크 치즈 케이크,1
19298,MA010120220812642166,조리,쉬다 않다,1
19299,MA010120220812642166,조리,스콘 담백하다,1
19300,MA010120220812642166,조리,않다 그렇다,1
19301,MA010120220812642166,조리,얼그레이 바스크,1
19302,MA010120220812642166,조리,예약 쉬다,1
19303,MA010120220812642166,조리,인생 치즈 케이크,1
19304,MA010120220812642166,조리,일부러 리뷰 남기다,1
19305,MA010120220812642166,조리,찾다 헤맵다,1
19306,MA010120220812642166,조리,찾다 헤맵다인생 치즈 케이크,1
19307,MA010120220812642166,조리,치즈 케이크,1
19308,MA010120220812642166,조리,치즈 케이크 그렇게,1
19309,MA010120220812642166,조리,포장 해오다,1
19310,MA010120220812642166,조리,포장 해오다 먹다,1
19311,MA010120220809763653,릴레이션 카페,괜챦네 요 식다,1
19312,MA010120220809763653,릴레이션 카페,밸런스 좋다,1
19313,MA010120220809763653,릴레이션 카페,식다 밸런스,1
19314,MA010120220809763653,릴레이션 카페,원두 좋아하다,1
19315,MA010120220809763653,릴레이션 카페,자주 가요,1
19316,MA010120220809763653,릴레이션 카페,좋다 느껴지다,1
19317,MA010120220809763653,릴레이션 카페,좋아하다 필터 커피,1
19318,MA010120220809763653,릴레이션 카페,프릳츠 원두,1
19319,MA010120220809763653,릴레이션 카페,필터 커피,1
19320,MA010120220809763653,릴레이션 카페,필터 커피 괜챦네 요,1
19321,MA010120220809763653,릴레이션 카페,괜챦네 요,1
19322,MA010120220812289011,성수명당,전체적 맛있다,1
19323,MA010120220812289011,성수명당,매콤 한,1
19324,MA010120220812289011,성수명당,10분 정도 걸다,1
19325,MA010120220812289011,성수명당,5천원 추다,1
19326,MA010120220812289011,성수명당,8시 예약,1
19327,MA010120220812289011,성수명당,8시 입장,1
19328,MA010120220812289011,성수명당,가다 많이,1
19329,MA010120220812289011,성수명당,가다 웨이팅팅팅,1
19330,MA010120220812289011,성수명당,가시다 좋다,1
19331,MA010120220812289011,성수명당,가야 맛집메뉴,1
19332,MA010120220812289011,성수명당,감태 쌓이다,1
19333,MA010120220812289011,성수명당,걸다 되다,1
19334,MA010120220812289011,성수명당,고등어 굉장하다,1
19335,MA010120220812289011,성수명당,고등어 초밥,1
19336,MA010120220812289011,성수명당,고등어 초밥 윗 부분 만,1
19337,MA010120220812289011,성수명당,골목 이라,1
19338,MA010120220812289011,성수명당,골목 이라 주차,1
19339,MA010120220812289011,성수명당,굉장하다 바삭,1
19340,MA010120220812289011,성수명당,굉장하다 부드럽다,1
19341,MA010120220812289011,성수명당,굽다 주다,1
19342,MA010120220812289011,성수명당,나누다 먹다,1
19343,MA010120220812289011,성수명당,나누다 먹다 추천 김치 찜,1
19344,MA010120220812289011,성수명당,나쁘다 않다,1
19345,MA010120220812289011,성수명당,네이버 8시,1
19346,MA010120220812289011,성수명당,다 가다,1
19347,MA010120220812289011,성수명당,다양하다 다,1
19348,MA010120220803573880,브로벨커피,궁금하다 오다 보다,1
19349,MA010120220803573880,브로벨커피,마시쟈 휘낭시에는,1
19350,MA010120220803573880,브로벨커피,맛있는 커피,1
19351,MA010120220803573880,브로벨커피,오다 보다 커피,1
19352,MA010120220803573880,브로벨커피,커피 마시쟈,1
19353,MA010120220803573880,브로벨커피,필터 궁금하다,1
19354,MA010120220803573880,브로벨커피,휘낭시에는 실망,1
19355,MA010120220812960830,더키더키,시끄럽다 움,1
19356,MA010120220812960830,더키더키,시끄럽다 움,1
19357,MA010120220812960830,더키더키,오리고기 맛있다,1
19358,MA010120220812960830,더키더키,완전 맛있다,1
19359,MA010120220810490733,박가객주,가다 한식 뷔페 라 좋다,1
19360,MA010120220810490733,박가객주,다 친절하다 자주 갈다,1
19361,MA010120220810490733,박가객주,루 다 친절하다,1
19362,MA010120220810490733,박가객주,자주 갈다,1
19363,MA010120220810490733,박가객주,점심 가다,1
19364,MA010120220810490733,박가객주,점심 좋다,1
19365,MA010120220810490733,박가객주,직원 루,1
19366,MA010120220810490733,박가객주,한식 뷔페 라 좋다,1
19367,MA010120220810490733,박가객주,한식 뷔페 라 좋다 직원,1
19368,MA010120220810490733,박가객주,다 친절하다,1
19369,MA010120220803779502,송가,늦다 나오다,2
19370,MA010120220803779502,송가,6천원인 곳,1
19371,MA010120220803779502,송가,가다 탕수육 짜장면 짬뽕,1
19372,MA010120220803779502,송가,가신 분,1
19373,MA010120220803779502,송가,간이 쌔면,1
19374,MA010120220803779502,송가,갖다메뉴,1
19375,MA010120220803779502,송가,겉 바삭,1
19376,MA010120220803779502,송가,고기 엄청,1
19377,MA010120220803779502,송가,곳 세명,1
19378,MA010120220803779502,송가,곳 없다,1
19379,MA010120220803779502,송가,괜찮다 중식,1
19380,MA010120220803779502,송가,나쁘다 않다,1
19381,MA010120220803779502,송가,나오다 빼다,1
19382,MA010120220803779502,송가,날 에는,1
19383,MA010120220803779502,송가,날 에는 자주,1
19384,MA010120220803779502,송가,단무지 떨어지다,1
19385,MA010120220803779502,송가,두껍다 양,1
19386,MA010120220803779502,송가,땡기다 날 에는,1
19387,MA010120220803779502,송가,떨어지다 미리,1
19388,MA010120220803779502,송가,많다 가격,1
19389,MA010120220803779502,송가,많은 양,1
19390,MA010120220803779502,송가,많이 들어가다,1
19391,MA010120220811858702,맛부,생 고기 김치찌개,1
19392,MA010120220811858702,맛부,국물 익다,1
19393,MA010120220811858702,맛부,김치 맛,1
19394,MA010120220811858702,맛부,김치 찌게,1
19395,MA010120220811858702,맛부,김치 찌게 엄청,1
19396,MA010120220811858702,맛부,꽁치 김치찌개,1
19397,MA010120220811858702,맛부,꽁치 김치찌개 먹다,1
19398,MA010120220811858702,맛부,맛있는 김치찌개 거,1
19399,MA010120220811858702,맛부,맛있는 김치찌개 곳,1
19400,MA010120220811858702,맛부,맛있다 거,1
19401,MA010120220811858702,맛부,맛있다 곳,1
19402,MA010120220811858702,맛부,맛있다 곳,1
19403,MA010120220811858702,맛부,맛있다 직장인,1
19404,MA010120220811858702,맛부,매일 먹다,1
19405,MA010120220811858702,맛부,매콤 한,1
19406,MA010120220811858702,맛부,매콤 한 국물,1
19407,MA010120220811858702,맛부,먹다 역시,1
19408,MA010120220811858702,맛부,먹다 오늘,1
19409,MA010120220811858702,맛부,먹다 질리 지,1
19410,MA010120220811858702,맛부,생 고기,1
19411,MA010120220811858702,맛부,생 고기 김치찌개,1
19412,MA010120220811858702,맛부,생 고기 김치찌개 먹다,1
19413,MA010120220811858702,맛부,소울푸드 답 게,1
19414,MA010120220811858702,맛부,소울푸드 답 게 매콤 한,1
19415,MA010120220811858702,맛부,신 김치,1
19416,MA010120220811858702,맛부,신 김치 어떻다,1
19417,MA010120220811858702,맛부,신기하다 매일,1
19418,MA010120220811858702,맛부,않다 맛,1
19419,MA010120220811858702,맛부,어떻다 김치,1
19420,MA010120220811858702,맛부,엄청 맛있다,1
19421,MA010120220811858702,맛부,역시 맛있다,1
19422,MA010120220811858702,맛부,오늘 꽁치 김치찌개,1
19423,MA010120220808109469,야곱293,강하다인상,1
19424,MA010120220808109469,야곱293,곱 도리 탕,1
19425,MA010120220808109469,야곱293,곱 도리 탕 달짝지근하다,1
19426,MA010120220808109469,야곱293,남기다 맛있다,1
19427,MA010120220808109469,야곱293,다르다 친절하다,1
19428,MA010120220808109469,야곱293,달짝지근하다 강하다,1
19429,MA010120220808109469,야곱293,떡 사리다 처음,1
19430,MA010120220808109469,야곱293,맛있게 먹다,1
19431,MA010120220808109469,야곱293,먹다 곱 도리 탕,1
19432,MA010120220808109469,야곱293,배부르다 남기다,1
19433,MA010120220808109469,야곱293,성수 야곱,1
19434,MA010120220808109469,야곱293,성수 야곱 육회 서비스 주시 고,1
19435,MA010120220808109469,야곱293,육회 서비스 주시 고,1
19436,MA010120220808109469,야곱293,육회 서비스 주시 고 맛있다,1
19437,MA010120220808109469,야곱293,인상 다르다,1
19438,MA010120220808109469,야곱293,처음 추가,1
19439,MA010120220808109469,야곱293,친절하다 텐션 좋다,1
19440,MA010120220808109469,야곱293,친절한 사장님,1
19441,MA010120220808109469,야곱293,텐션 좋다,1
19442,MA010120220808109469,야곱293,텐션 좋다떡 사리다,1
19443,MA010120220808109469,야곱293,떡 사리다,1
19444,MA010120220811782842,크레송,가볍다 이태리,1
19445,MA010120220811782842,크레송,맛있다 가볍다,1
19446,MA010120220811782842,크레송,빨다 맛집,1
19447,MA010120220811782842,크레송,이태리 식사,1
19448,MA010120220812374911,LOWIDE,우유 소금빵,2
19449,MA010120220812374911,LOWIDE,가게 나름,1
19450,MA010120220812374911,LOWIDE,가다 맛있다,1
19451,MA010120220812374911,LOWIDE,가도 많다 아직,1
19452,MA010120220812374911,LOWIDE,걱정 되다,1
19453,MA010120220812374911,LOWIDE,고르다 보다,1
19454,MA010120220812374911,LOWIDE,고르다 보다 다행하다,1
19455,MA010120220812374911,LOWIDE,고르다 보다 우유 소금빵,1
19456,MA010120220812374911,LOWIDE,고르다 정확하다,1
19457,MA010120220812374911,LOWIDE,곳 덥다,1
19458,MA010120220812374911,LOWIDE,곳 덥다 버터,1
19459,MA010120220812374911,LOWIDE,곳 아니다,1
19460,MA010120220812374911,LOWIDE,괜찮다 이렇다,1
19461,MA010120220812374911,LOWIDE,괜찮다 전반 적,1
19462,MA010120220812374911,LOWIDE,괜찮은 맛,1
19463,MA010120220812374911,LOWIDE,굉장하다 장점,1
19464,MA010120220813063725,88켄터키 성수점,나다 더,1
19465,MA010120220813063725,88켄터키 성수점,닭 냄새,1
19466,MA010120220813063725,88켄터키 성수점,닭 냄새 나다,1
19467,MA010120220813063725,88켄터키 성수점,더 튀기다,1
19468,MA010120220813063725,88켄터키 성수점,많다 맛,1
19469,MA010120220813063725,88켄터키 성수점,많은 양,1
19470,MA010120220813063725,88켄터키 성수점,치킨 양,1
19471,MA010120220813063725,88켄터키 성수점,튀기다 좋다,1
19472,MA010120220807724980,퀴바라,도미 스테이크,1
19473,MA010120220807724980,퀴바라,4개입 니 다 음악,1
19474,MA010120220807724980,퀴바라,가격 착하다 편이 고,1
19475,MA010120220807724980,퀴바라,가다 평소,1
19476,MA010120220807724980,퀴바라,굽다 정도,1
19477,MA010120220807724980,퀴바라,기념일 오다,1
19478,MA010120220807724980,퀴바라,깊이 베이스,1
19479,MA010120220807724980,퀴바라,껍질 부드럽다,1
19480,MA010120220807724980,퀴바라,나오다 대화,1
19481,MA010120220807724980,퀴바라,농도 풍 밉다,1
19482,MA010120220807724980,퀴바라,뇨끼 도미,1
19483,MA010120220807724980,퀴바라,뇨끼 반죽,1
19484,MA010120220807724980,퀴바라,도미 베흐블랑소,1
19485,MA010120220807724980,퀴바라,도미 살,1
19486,MA010120220807724980,퀴바라,도미 살 추천 받다,1
19487,MA010120220807724980,퀴바라,도미 스테이크,1
19488,MA010120220807724980,퀴바라,도미 스테이크 트러플 파스타,1
19489,MA010120220807724980,퀴바라,도미 크리스 피 한,1
19490,MA010120220807724980,퀴바라,런 치이다,1
19491,MA010120220807724980,퀴바라,런 치이다 오다,1
19492,MA010120220807724980,퀴바라,만족하다 가다,1
19493,MA010120220807724980,퀴바라,많다 주변,1
19494,MA010120220807724980,퀴바라,맛있는 음식,1
19495,MA010120220807724980,퀴바라,맛있다 재방문 의사 100,1
19496,MA010120220807724980,퀴바라,맛있다 직원,1
19497,MA010120220808200343,dyscoffee,2 종류 만,1
19498,MA010120220808200343,dyscoffee,3종류 2 종류 만,1
19499,MA010120220808200343,dyscoffee,간략하다 적히다,1
19500,MA010120220808200343,dyscoffee,건물 밖 보다,1
19501,MA010120220808200343,dyscoffee,경우 직원 께,1
19502,MA010120220808200343,dyscoffee,담 오다,1
19503,MA010120220808200343,dyscoffee,더치커피 3종류,1
19504,MA010120220808200343,dyscoffee,더치커피 종류 별,1
19505,MA010120220808200343,dyscoffee,반전 매력,1
19506,MA010120220808200343,dyscoffee,반전 매력 담,1
19507,MA010120220808200343,dyscoffee,보다 이렇다,1
19508,MA010120220808200343,dyscoffee,분위기알다,1
19509,MA010120220808200343,dyscoffee,설명 간략하다,1
19510,MA010120220808200343,dyscoffee,알다 완전,1
19511,MA010120220808200343,dyscoffee,예쁘다 건물 밖,1
19512,MA010120220808200343,dyscoffee,완전 반전 매력,1
19513,MA010120220808200343,dyscoffee,요청 추가,1
19514,MA010120220808200343,dyscoffee,이렇다 분위기,1
19515,MA010120220808200343,dyscoffee,적히다 좋다,1
19516,MA010120220808200343,dyscoffee,종류 별,1
19517,MA010120220808200343,dyscoffee,종류 별 설명,1
19518,MA010120220808200343,dyscoffee,직원 께,1
19519,MA010120220808200343,dyscoffee,직원 께 요청,1
19520,MA010120220808200343,dyscoffee,추가 가능하다,1
19521,MA010120220808200343,dyscoffee,커피 맛,1
19522,MA010120220808200343,dyscoffee,커피 맛 대박,1
19523,MA010120220808200343,dyscoffee,2 종류 만,1
19524,MA010120220809141288,달님이네,방문 먹다 무난,1
19525,MA010120220809141288,달님이네,직원 방문,1
19526,MA010120220809141288,달님이네,먹다 무난,1
19527,MA010120220814026088,최가네부대찌개,대접 주다,1
19528,MA010120220814026088,최가네부대찌개,들어가다 맛있다,1
19529,MA010120220814026088,최가네부대찌개,많다 햄,1
19530,MA010120220814026088,최가네부대찌개,많은 양,1
19531,MA010120220814026088,최가네부대찌개,많이 들어가다,1
19532,MA010120220814026088,최가네부대찌개,맛있다 오늘,1
19533,MA010120220814026088,최가네부대찌개,맛있다 오늘 포장,1
19534,MA010120220814026088,최가네부대찌개,먹다 대접,1
19535,MA010120220814026088,최가네부대찌개,부대 맛있다 오늘,1
19536,MA010120220814026088,최가네부대찌개,부대찌개인데,1
19537,MA010120220814026088,최가네부대찌개,부대찌개인데 칼칼하다,1
19538,MA010120220814026088,최가네부대찌개,주다 양,1
19539,MA010120220814026088,최가네부대찌개,칼칼하다 먹다,1
19540,MA010120220814026088,최가네부대찌개,포장 해오다,1
19541,MA010120220814026088,최가네부대찌개,햄 많이,1
19542,MA010120220808556406,카페크라비,가격 적당하다,1
19543,MA010120220808556406,카페크라비,가격 합리적이다,1
19544,MA010120220808556406,카페크라비,마시기 좋다,1
19545,MA010120220808556406,카페크라비,성수 웬만하다,1
19546,MA010120220808556406,카페크라비,웬만하다 카페,1
19547,MA010120220808556406,카페크라비,적당하다 맛있다,1
19548,MA010120220808556406,카페크라비,점심 커피,1
19549,MA010120220808556406,카페크라비,카페 가보다,1
19550,MA010120220808556406,카페크라비,커피 마시기,1
19551,MA010120220808556406,카페크라비,커피 맛,1
19552,MA010120220808556406,카페크라비,커피 맛,1
19553,MA010120220808556406,카페크라비,커피 볶다 집,1
19554,MA010120220808556406,카페크라비,커피 볶다 집 가격,1
19555,MA010120220803753041,성수동양갈비,남편 지인,1
19556,MA010120220803753041,성수동양갈비,두번째 먹다,1
19557,MA010120220803753041,성수동양갈비,만나다 추억,1
19558,MA010120220803753041,성수동양갈비,먹다 양갈비,1
19559,MA010120220803753041,성수동양갈비,오랫 만,1
19560,MA010120220803753041,성수동양갈비,오랫 만 남편,1
19561,MA010120220803753041,성수동양갈비,이야기 두번째,1
19562,MA010120220803753041,성수동양갈비,지인 만나다,1
19563,MA010120220803753041,성수동양갈비,추억 이야기,1
19564,MA010120220803004164,엑스익스프레스 성수낙낙점,가볍다 생각,1
19565,MA010120220803004164,엑스익스프레스 성수낙낙점,계속 유지 되다,1
19566,MA010120220803004164,엑스익스프레스 성수낙낙점,구매 커피,1
19567,MA010120220803004164,엑스익스프레스 성수낙낙점,궁금하다 한잔,1
19568,MA010120220803004164,엑스익스프레스 성수낙낙점,기대 없이,1
19569,MA010120220803004164,엑스익스프레스 성수낙낙점,기대 없이 궁금하다,1
19570,MA010120220803004164,엑스익스프레스 성수낙낙점,깔끔하다 기대 없이,1
19571,MA010120220803004164,엑스익스프레스 성수낙낙점,로봇 만들다,1
19572,MA010120220803004164,엑스익스프레스 성수낙낙점,만들다 주다,1
19573,MA010120220803004164,엑스익스프레스 성수낙낙점,맛 가볍다,1
19574,MA010120220803004164,엑스익스프레스 성수낙낙점,맛있는 라떼,1
19575,MA010120220803004164,엑스익스프레스 성수낙낙점,맛있다 입구,1
19576,MA010120220803004164,엑스익스프레스 성수낙낙점,매우 깔끔하다,1
19577,MA010120220803004164,엑스익스프레스 성수낙낙점,매장 자체,1
19578,MA010120220803004164,엑스익스프레스 성수낙낙점,모카 보다,1
19579,MA010120220803004164,엑스익스프레스 성수낙낙점,모카 보다 라떼,1
19580,MA010120220803004164,엑스익스프레스 성수낙낙점,보다 로봇,1
19581,MA010120220803004164,엑스익스프레스 성수낙낙점,불편하다 빨대,1
19582,MA010120220803004164,엑스익스프레스 성수낙낙점,비다 맛,1
19583,MA010120220803004164,엑스익스프레스 성수낙낙점,빨대 필요하다,1
19584,MA010120220803004164,엑스익스프레스 성수낙낙점,선호 않다,1
19585,MA010120220803004164,엑스익스프레스 성수낙낙점,신기하다 진하다,1
19586,MA010120220803004164,엑스익스프레스 성수낙낙점,유지 되다,1
19587,MA010120220803004164,엑스익스프레스 성수낙낙점,유지 되다 신기하다,1
19588,MA010120220803004164,엑스익스프레스 성수낙낙점,입구 불편하다,1
19589,MA0101202211A0078187,세이버앤페이버,맛있는 커피,2
19590,MA0101202211A0078187,세이버앤페이버,많다 가다,1
19591,MA0101202211A0078187,세이버앤페이버,가다 모르다,1
19592,MA0101202211A0078187,세이버앤페이버,느긋하다 구경,1
19593,MA0101202211A0078187,세이버앤페이버,다양하다 좋다,1
19594,MA0101202211A0078187,세이버앤페이버,다양하다 책,1
19595,MA0101202211A0078187,세이버앤페이버,따뜻하다 편안하다,1
19596,MA0101202211A0078187,세이버앤페이버,만의 아지트,1
19597,MA0101202211A0078187,세이버앤페이버,많다 에는,1
19598,MA0101202211A0078187,세이버앤페이버,맛있다 다양하다,1
19599,MA0101202211A0078187,세이버앤페이버,매장 직접,1
19600,MA0101202211A0078187,세이버앤페이버,싶다 따뜻하다,1
19601,MA0101202211A0078187,세이버앤페이버,아지트 공간,1
19602,MA0101202211A0078187,세이버앤페이버,에는 느긋하다,1
19603,MA0101202211A0078187,세이버앤페이버,예쁘다 책,1
19604,MA0101202211A0078187,세이버앤페이버,예쁘다 책 많다,1
19605,MA0101202211A0078187,세이버앤페이버,오다 싶다,1
19606,MA0101202211A0078187,세이버앤페이버,운 피낭 시 오다,1
19607,MA0101202211A0078187,세이버앤페이버,잡지 많다,1
19608,MA0101202211A0078187,세이버앤페이버,좋다 커피,1
19609,MA0101202211A0078187,세이버앤페이버,직접 운,1
19610,MA0101202211A0078187,세이버앤페이버,책 다양하다,1
19611,MA0101202211A0078187,세이버앤페이버,책 해외,1
19612,MA0101202211A0078187,세이버앤페이버,츄러스 피낭 시,1
19613,MA010120220810373852,모이크,전체적메뉴,1
19614,MA010120220810373852,모이크,2 차로 가기 에도,1
19615,MA010120220810373852,모이크,가기 에도,1
19616,MA010120220810373852,모이크,가기 에도 좋다,1
19617,MA010120220810373852,모이크,가볍다 먹다,1
19618,MA010120220810373852,모이크,더더 더,1
19619,MA010120220810373852,모이크,더더 더 맛있다,1
19620,MA010120220810373852,모이크,마시다 추천하다,1
19621,MA010120220810373852,모이크,맛있는 음식,1
19622,MA010120220810373852,모이크,맛있다 전체적,1
19623,MA010120220810373852,모이크,맛있다 관자,1
19624,MA010120220810373852,모이크,먹다 방문,1
19625,MA010120220810373852,모이크,먹다 보다 가다,1
19626,MA010120220810373852,모이크,메뉴 먹다 보다,1
19627,MA010120220810373852,모이크,메뉴 헤비,1
19628,MA010120220810373852,모이크,방문 좋다,1
19629,MA010120220810373852,모이크,번 엔,1
19630,MA010120220810373852,모이크,않다 2 차로,1
19631,MA010120220810373852,모이크,와인 추천 받다,1
19632,MA010120220810373852,모이크,음식 더더 더,1
19633,MA010120220810373852,모이크,좋다 가볍다,1
19634,MA010120220810373852,모이크,좋다 음식,1
19635,MA010120220810373852,모이크,추천 받다,1
19636,MA010120220810373852,모이크,추천 받다 마시다,1
19637,MA010120220810373852,모이크,추천하다 와인,1
19638,MA010120220810373852,모이크,타르 타르,1
19639,MA010120220810373852,모이크,타르 타르 테린,1
19640,MA010120220803771286,현영이네,가다 먹기 좋다,1
19641,MA010120220803771286,현영이네,간이 맛있다,1
19642,MA010120220803771286,현영이네,먹기 좋다,1
19643,MA010120220803771286,현영이네,순대 간이,1
19644,MA010120220803771286,현영이네,자리 좁다,1
19645,MA010120220803763130,유진참치,맛있다 친절하다 반찬,1
19646,MA010120220803763130,유진참치,반찬 부족함 없이,1
19647,MA010120220803763130,유진참치,부족함 없이,1
19648,MA010120220803763130,유진참치,부족함 없이 주다,1
19649,MA010120220803763130,유진참치,순하다 좋다,1
