index,상가업소번호,가게명,키워드,갯수
2457,MA010120220800036215,이밥,다양하다메뉴,1
2458,MA010120220800036215,이밥,단품 만,1
2459,MA010120220800036215,이밥,딱딱하다 재방문,1
2460,MA010120220800036215,이밥,딱딱하다 재방문의사,1
2461,MA010120220800036215,이밥,뜨겁다 보다 뜨겁다 보다 포장 으론,1
2462,MA010120220800036215,이밥,맛있다 맛있다 설명,1
2463,MA010120220800036215,이밥,맛있다 뜨겁다 보다,1
2464,MA010120220800036215,이밥,맛있게 먹다,1
2465,MA010120220800036215,이밥,맛있다 은근,1
2466,MA010120220800036215,이밥,맛있다 이렇다,1
2467,MA010120220800036215,이밥,맛있다 다,1
2468,MA010120220800036215,이밥,매일 혼밥,1
2469,MA010120220800036215,이밥,매장 매장 식사,1
2470,MA010120220800036215,이밥,매장 먹다,1
2471,MA010120220813194031,파인콘,분위기 좋다,2
2472,MA010120220813194031,파인콘,10 할인 해주다,1
2473,MA010120220813194031,파인콘,감성 나다,1
2474,MA010120220813194031,파인콘,계 신분,1
2475,MA010120220813194031,파인콘,계 신분 친절하다,1
2476,MA010120220813194031,파인콘,고풍 스러운,1
2477,MA010120220813194031,파인콘,고풍 스러운 곳 이에요,1
2478,MA010120220813194031,파인콘,고풍 정감 가요,1
2479,MA010120220813194031,파인콘,곳 오니,1
2480,MA010120220813194031,파인콘,곳 이에요,1
2481,MA010120220813194031,파인콘,곳 이에요 음악,1
2482,MA010120220813194031,파인콘,굿 이용,1
2483,MA010120220813194031,파인콘,굿굿 분위기,1
2484,MA010120220813194031,파인콘,깔끔하다 정리 되어다,1
2485,MA010120220813194031,파인콘,나다 오랜만에 레트로,1
2486,MA010120220813194031,파인콘,대화 대화하기 좋다,1
2487,MA010120220813194031,파인콘,독특하다 커피,1
2488,MA010120220813194031,파인콘,들리다 분위기,1
2489,MA010120220813194031,파인콘,릴랙스 독특하다,1
2490,MA010120220813194031,파인콘,맘 편안하다,1
2491,MA010120220813194031,파인콘,맛 아이스,1
2492,MA010120220813194031,파인콘,맛있는 커피,1
2496,MA010120220808273457,와인이지,분위기 좋다,2
2497,MA010120220808273457,와인이지,맵다 님,1
2498,MA010120220808273457,와인이지,2만원 비용,1
2499,MA010120220808273457,와인이지,가격 와인,1
2500,MA010120220808273457,와인이지,가격 와인 추천하다 해주다,1
2501,MA010120220808273457,와인이지,가격대비 재방문의사,1
2502,MA010120220808273457,와인이지,가다 안되다,1
2503,MA010120220808273457,와인이지,가다 싶다 곳,1
2504,MA010120220808273457,와인이지,가시 지,1
2505,MA010120220808273457,와인이지,가지다 음식,1
2506,MA010120220808273457,와인이지,강추 분위기,1
2507,MA010120220808273457,와인이지,계산 이야기,1
2508,MA010120220808273457,와인이지,계속 쳐다보다,1
2509,MA010120220808273457,와인이지,공간 공간,1
2510,MA010120220808273457,와인이지,굉장하다 친절하다,1
2511,MA010120220808273457,와인이지,구분 안되다,1
2512,MA010120220808273457,와인이지,그냥 그냥 포차,1
2513,MA010120220808273457,와인이지,기분 좋다,1
2514,MA010120220800075901,삼청동 만정,가격 비싸다,1
2515,MA010120220800075901,삼청동 만정,가다 싶다,1
2516,MA010120220800075901,삼청동 만정,고기 집,1
2517,MA010120220800075901,삼청동 만정,굽다 먹다,1
2518,MA010120220800075901,삼청동 만정,굽다 먹다 특별하다,1
2519,MA010120220800075901,삼청동 만정,깨끗하다 친절하다,1
2520,MA010120220800075901,삼청동 만정,다시 가다,1
2521,MA010120220800075901,삼청동 만정,더럽다 비싸다,1
2522,MA010120220800075901,삼청동 만정,돌 얹다,1
2523,MA010120220800075901,삼청동 만정,맛있다 식지 않다,1
2524,MA010120220800075901,삼청동 만정,먹어주다 사람 취급 받다,1
2525,MA010120220800075901,삼청동 만정,사람 취급 받다,1
2526,MA010120220800075901,삼청동 만정,사람 취급 받다 식사 류,1
2527,MA010120220800075901,삼청동 만정,삼청동 오랫동안,1
2528,MA010120220800075901,삼청동 만정,소고기 정도 소고기 정도 먹어주다,1
2529,MA010120220800075901,삼청동 만정,식사 류,1
2530,MA010120220800075901,삼청동 만정,식사 류 없다,1
2531,MA010120220800075901,삼청동 만정,식지 않다,1
2532,MA010120220800075901,삼청동 만정,식지 않다 돌 얹다,1
2533,MA010120220800075901,삼청동 만정,얹다 굽다 먹다,1
2534,MA010120220800075901,삼청동 만정,없다 더럽다,1
2535,MA010120220800075901,삼청동 만정,오랫동안 지키다 온,1
2536,MA010120220800075901,삼청동 만정,음식 맛있다,1
2537,MA010120220800075901,삼청동 만정,음식 맛있다,1
2538,MA010120220800075901,삼청동 만정,지키다 온,1
2539,MA010120220800075901,삼청동 만정,지키다 온 고기 집,1
2540,MA010120220800075901,삼청동 만정,친절하다 다시,1
2541,MA010120220800075901,삼청동 만정,한 입 불고기,1
2542,MA010120220800075901,삼청동 만정,한 입 불고기 맛있다,1
2543,MA010120220800007897,원조부대고기,가다 곳 이에요,1
2544,MA010120220800007897,원조부대고기,가다 곳 이에요 사장님,1
2545,MA010120220800007897,원조부대고기,가성비 도,1
2546,MA010120220800007897,원조부대고기,가성비 도 좋다,1
2547,MA010120220800007897,원조부대고기,계란말이 맛있다,1
2548,MA010120220800007897,원조부대고기,그냥 동네 으면,1
2551,MA010120220800007897,원조부대고기,농 익다,1
2552,MA010120220800007897,원조부대고기,농 익다 맛 랄 끄다,1
2553,MA010120220800007897,원조부대고기,달걀 말,1
2554,MA010120220800007897,원조부대고기,달걀 말 맛있다,1
2555,MA010120220800007897,원조부대고기,동네 으면,1
2556,MA010120220800007897,원조부대고기,동네 으면 평범하다,1
2557,MA010120220800007897,원조부대고기,맛 나용,1
2558,MA010120220800007897,원조부대고기,맛 랄 끄다,1
2559,MA010120220800007897,원조부대고기,맛 랄 끄다 친절하다,1
2560,MA010120220800007897,원조부대고기,맛있다 달걀 말,1
2561,MA010120220800007897,원조부대고기,맛있다 오랜 오랜,1
2562,MA010120220800007897,원조부대고기,먹다 밥,1
2563,MA010120220800007897,원조부대고기,부대찌개 맛있다,1
2564,MA010120220800007897,원조부대고기,북촌 북촌,1
2565,MA010120220800007897,원조부대고기,오랜 농 익다,1
2568,MA010120220800007897,원조부대고기,좋다 맛있다,1
2569,MA010120220800007897,원조부대고기,집 먹다 밥,1
2570,MA010120220800007897,원조부대고기,집인데 집인데 북촌,1
2571,MA010120220800007897,원조부대고기,친절하다 좋다,1
2572,MA010120220800007897,원조부대고기,친절하다 집,1
2573,MA010120220800007897,원조부대고기,친절한 사장님,1
2574,MA010120220800007897,원조부대고기,평범하다 집인데,1
2576,MA010120220805494648,mishmash,특별하다 음식,2
2577,MA010120220805494648,mishmash,2만원 추가,1
2578,MA010120220805494648,mishmash,7만원 소갈비,1
2579,MA010120220805494648,mishmash,가격 만두,1
2580,MA010120220805494648,mishmash,가기 좋다,1
2581,MA010120220805494648,mishmash,가다 많이,1
2582,MA010120220805494648,mishmash,고기 들다,1
2583,MA010120220805494648,mishmash,곳 런치,1
2584,MA010120220805494648,mishmash,공용인데 다가,1
2585,MA010120220805494648,mishmash,공용인데 다가 관리,1
2586,MA010120220805494648,mishmash,관리 되다,1
2588,MA010120220805494648,mishmash,굽다 되다,1
2589,MA010120220805494648,mishmash,굽다 되다 아니다,1
2590,MA010120220805494648,mishmash,굽다 손님 대 접전,1
2591,MA010120220805494648,mishmash,기념일 가기,1
2592,MA010120220805494648,mishmash,날 방문,1
2594,MA010120220805494648,mishmash,남녀 공용인데 다가,1
2595,MA010120220805494648,mishmash,별로 요 예쁘다,1
2596,MA010120220805494648,mishmash,엉 성하다,1
2599,MA010120220805494648,mishmash,눈 호강,1
2600,MA010120220805494648,mishmash,눈 호강 입 호강,1
2601,MA010120220803286614,삼청동김치찌개,1인분 만,1
2602,MA010120220803286614,삼청동김치찌개,1인분 만 주문,1
2603,MA010120220803286614,삼청동김치찌개,가득 보글보글,1
2604,MA010120220803286614,삼청동김치찌개,간이 쎄다,1
2605,MA010120220803286614,삼청동김치찌개,거기 다,1
2606,MA010120220803286614,삼청동김치찌개,거기 다 계란후라이,1
2607,MA010120220803286614,삼청동김치찌개,계란후라이 주다,1
2608,MA010120220803286614,삼청동김치찌개,고기 듬뿍,1
2609,MA010120220803286614,삼청동김치찌개,고기 듬뿍 김치 찌게,1
2610,MA010120220803286614,삼청동김치찌개,고기 듬뿍 김치 찌게 9천원,1
2611,MA010120220803286614,삼청동김치찌개,고기 듬뿍 김치찌개,1
2612,MA010120220803286614,삼청동김치찌개,고기 양,1
2613,MA010120220803286614,삼청동김치찌개,고기 양 많다,1
2614,MA010120220803286614,삼청동김치찌개,고봉 밥인데 고봉 밥인데 모자라다,1
2616,MA010120220803286614,삼청동김치찌개,궁금하다 오늘,1
2617,MA010120220803286614,삼청동김치찌개,근처 근처 숨다,1
2618,MA010120220803286614,삼청동김치찌개,김치 익다,1
2619,MA010120220803286614,삼청동김치찌개,김치찌개 김치찌개 주문,1
2620,MA010120220803286614,삼청동김치찌개,김치찌개 9천원,1
2621,MA010120220803286614,삼청동김치찌개,김치찌개 다녀오다,1
2622,MA010120220803286614,삼청동김치찌개,김치찌개 뚝배기,1
2623,MA010120220803286614,삼청동김치찌개,김치찌개 맛있다,1
2624,MA010120220803286614,삼청동김치찌개,김치찌개 맛있다,1
2625,MA010120220803286614,삼청동김치찌개,김치찌개 완전,1
2626,MA010120220803286614,삼청동김치찌개,나오다 반찬,1
2627,MA010120220800034352,카페레이서,750 0,1
2628,MA010120220800034352,카페레이서,감자칩 맛있다,1
2631,MA010120220800034352,카페레이서,넓다 좋다,1
2632,MA010120220800034352,카페레이서,다크 로스팅 되다,1
2633,MA010120220800034352,카페레이서,다크 로스팅 되다 진하다 맛,1
2634,MA010120220800034352,카페레이서,덥다 힘들다 맛,1
2635,MA010120220800034352,카페레이서,라스베리 맛있는 빙수,1
2636,MA010120220800034352,카페레이서,라스베리 빙수,1
2637,MA010120220800034352,카페레이서,맛 쏘쏘 해 요,1
2638,MA010120220800034352,카페레이서,맛있다 맛,1
2639,MA010120220800034352,카페레이서,맛있다 커피 반했어 요,1
2640,MA010120220800037960,진성옛날소머리국밥집,30년 된,1
2641,MA010120220800037960,진성옛날소머리국밥집,30년 된 소 머리,1
2642,MA010120220800037960,진성옛날소머리국밥집,5개 작다,1
2643,MA010120220800037960,진성옛날소머리국밥집,간판 안보 이고,1
2644,MA010120220800037960,진성옛날소머리국밥집,고기 잡다 없이,1
2645,MA010120220800037960,진성옛날소머리국밥집,곤지암 보다도,1
2646,MA010120220800037960,진성옛날소머리국밥집,곤지암 보다도 맛있다,1
2647,MA010120220800037960,진성옛날소머리국밥집,구수하다 구수하다 고기,1
2648,MA010120220800037960,진성옛날소머리국밥집,국물 구수하다,1
2649,MA010120220800037960,진성옛날소머리국밥집,국물 깔끔하다,1
2650,MA010120220800037960,진성옛날소머리국밥집,국밥집 간판,1
2651,MA010120220800037960,진성옛날소머리국밥집,굽다 풀빵,1
2652,MA010120220800037960,진성옛날소머리국밥집,그렇다고 그렇다고 불친절하다,1
2653,MA010120220800037960,진성옛날소머리국밥집,기다림번호 표,1
2654,MA010120220800037960,진성옛날소머리국밥집,김치 깔끔하다,1
2655,MA010120220800037960,진성옛날소머리국밥집,김치 별로,1
2656,MA010120220800037960,진성옛날소머리국밥집,깍 뚜 기다,1
2657,MA010120220800037960,진성옛날소머리국밥집,깍 뚜 기다 맛있다,1
2658,MA010120220800037960,진성옛날소머리국밥집,깔끔하다 깔끔하다 국물,1
2659,MA010120220800037960,진성옛날소머리국밥집,깔끔하다 김치,1
2661,MA010120220800037960,진성옛날소머리국밥집,느긋하다 하니,1
2662,MA010120220800037960,진성옛날소머리국밥집,달지,1
2663,MA010120220800037960,진성옛날소머리국밥집,달지 않다,1
2664,MA010120220800037960,진성옛날소머리국밥집,대표메뉴,1
2665,MA010120220800037960,진성옛날소머리국밥집,대표메뉴 들다 보다 들다 보다,1
2666,MA010120220800037960,진성옛날소머리국밥집,맛있다 김치,1
2667,MA010120220800037960,진성옛날소머리국밥집,맛있다 사장님,1
2668,MA010120220800037960,진성옛날소머리국밥집,맛있다 소머리국밥 중,1
2669,MA010120220813297618,계동 이잌,파 케리,3
2671,MA010120220813297618,계동 이잌,9시면 닫다,1
2672,MA010120220813297618,계동 이잌,가격 비싸다,1
2673,MA010120220813297618,계동 이잌,간격 좁다,1
2674,MA010120220813297618,계동 이잌,고급스럽다 좋다,1
2675,MA010120220813297618,계동 이잌,곳 라,1
2676,MA010120220813297618,계동 이잌,궁금하다 요리,1
2677,MA010120220813297618,계동 이잌,규모 비다,1
2678,MA010120220813297618,계동 이잌,그렇다 그렇다 10시,1
2679,MA010120220813297618,계동 이잌,근처 카페나,1
2680,MA010120220813297618,계동 이잌,낮에는 카페,1
2681,MA010120220813297618,계동 이잌,내츄럴 와인,1
2682,MA010120220813297618,계동 이잌,내츄럴 와인 종류,1
2686,MA010120220813297618,계동 이잌,넘다 식기,1
2687,MA010120220813297618,계동 이잌,단발머리 직원,1
2688,MA010120220813297618,계동 이잌,닫다 늦다,1
2689,MA010120220813297618,계동 이잌,들다 마음,1
2690,MA010120220813297618,계동 이잌,라 방문,1
2691,MA010120220800039994,행복두배통다리치킨,거 라,1
2692,MA010120220800039994,행복두배통다리치킨,거 라 기대다,1
2693,MA010120220800039994,행복두배통다리치킨,계란말이 듬 감자튀김 어묵 탕 노가리 계란말이 듬 감자튀김 어묵 탕 노가리 맛있다,1
2694,MA010120220800039994,행복두배통다리치킨,계속 달라 고,1
2695,MA010120220800039994,행복두배통다리치킨,계시다 강추,1
2696,MA010120220800039994,행복두배통다리치킨,기름 진짜,1
2697,MA010120220800039994,행복두배통다리치킨,깔끔하다 끝,1
2698,MA010120220800039994,행복두배통다리치킨,깨끗하다 쓸다,1
2699,MA010120220800039994,행복두배통다리치킨,끝 맛있다,1
2700,MA010120220800039994,행복두배통다리치킨,끝 바삭바삭하다,1
2701,MA010120220800039994,행복두배통다리치킨,나오다 나오다 거 라,1
2702,MA010120220800039994,행복두배통다리치킨,넘다 친절하다 넘다 친절하다 숨다 맛집 이네 요,1
2703,MA010120220800039994,행복두배통다리치킨,느끼하다 않다,1
2704,MA010120220800039994,행복두배통다리치킨,느끼하다 않다 깔끔하다 덥다 여름,1
2705,MA010120220800039994,행복두배통다리치킨,다 들다 치킨,1
2706,MA010120220800039994,행복두배통다리치킨,다 들다 친절하다,1
2707,MA010120220800039994,행복두배통다리치킨,단체 30 명로,1
2708,MA010120220800039994,행복두배통다리치킨,단체 30 명로 예약,1
2709,MA010120220800039994,행복두배통다리치킨,달라 고 파닭,1
2710,MA010120220800039994,행복두배통다리치킨,덥다 여름 역시,1
2711,MA010120220800039994,행복두배통다리치킨,되어다 되어다 북촌,1
2712,MA010120220800039994,행복두배통다리치킨,들어가다 정신,1
2713,MA010120220800039994,행복두배통다리치킨,듬뿍듬뿍 올라가다,1
2714,MA010120220806024744,라 끌레,분위기 좋다,2
2715,MA010120220806024744,라 끌레,3000원 씩이고,1
2716,MA010120220806024744,라 끌레,3000원 씩이고 현금,1
2717,MA010120220806024744,라 끌레,5 팀,1
2718,MA010120220806024744,라 끌레,5 팀 정도,1
2719,MA010120220806024744,라 끌레,900 945 타임,1
2720,MA010120220806024744,라 끌레,가다 평일 이라,1
2721,MA010120220806024744,라 끌레,가볍다 공연,1
2722,MA010120220806024744,라 끌레,간단하다 간단하다 안주,1
2723,MA010120220806024744,라 끌레,거면 추천하다,1
2724,MA010120220806024744,라 끌레,공 연비,1
2725,MA010120220806024744,라 끌레,공 연비 3000원 씩이고,1
2726,MA010120220806024744,라 끌레,공연 보다,1
2727,MA010120220806024744,라 끌레,공연 좋다,1
2728,MA010120220806024744,라 끌레,그렇다 5 팀,1
2729,MA010120220806024744,라 끌레,기네 스캔 기네 스캔 진토닉,1
2730,MA010120220806024744,라 끌레,나초 느낌,1
2731,MA010120220806024744,라 끌레,느낌 평일,1
2732,MA010120220806024744,라 끌레,메뉴 기네 스캔,1
2733,MA010120220806024744,라 끌레,모르다 평일,1
2734,MA010120220806024744,라 끌레,몽환적 몽환적 공 연비,1
2735,MA010120220806024744,라 끌레,보다 거면,1
2736,MA010120220806024744,라 끌레,분위기 몽환적,1
2737,MA010120220806024744,라 끌레,빈티 지 한,1
2738,MA010120220806024744,라 끌레,빈티 지 한 분위기,1
2739,MA010120220806024744,라 끌레,빈티 지해 서,1
2740,MA010120220806024744,라 끌레,빈티 지해 서 좋다,1
2741,MA010120220808087786,키즈나,쉐프 님,3
2742,MA010120220808087786,키즈나,13 종,1
2743,MA010120220808087786,키즈나,13 종 다 마고,1
2744,MA010120220808087786,키즈나,18 코스 중,1
2745,MA010120220808087786,키즈나,18 코스 중 마지막인,1
2746,MA010120220808087786,키즈나,1시간 18 코스 중,1
2747,MA010120220808087786,키즈나,50분 째에,1
2748,MA010120220808087786,키즈나,50분 째에 나오다,1
2749,MA010120220808087786,키즈나,취소 되다,1
2750,MA010120220808087786,키즈나,가게 되어다,1
2751,MA010120220808087786,키즈나,가다 길 부터가,1
2752,MA010120220808087786,키즈나,가보다 마카 세,1
2753,MA010120220808087786,키즈나,가보다 추천하다,1
2754,MA010120220808087786,키즈나,감칠맛 감칠맛 울다,1
2755,MA010120220808087786,키즈나,고슬 지면 서,1
2756,MA010120220808087786,키즈나,고슬 지면 서 탄력,1
2757,MA010120220808087786,키즈나,고등어 참치 류,1
2758,MA010120220808087786,키즈나,고맙다 에는,1
2759,MA010120220808087786,키즈나,고즈넉한 한옥,1
2760,MA010120220808087786,키즈나,고풍 스러운,1
2761,MA010120220808087786,키즈나,고풍 스러운 한옥,1
2762,MA010120220808087786,키즈나,곳 곳 식사,1
2763,MA010120220810887507,계동만담,15000원 생선,1
2764,MA010120220810887507,계동만담,25만원 실화 입 니까,1
2765,MA010120220810887507,계동만담,가격 비싸다,1
2766,MA010120220810887507,계동만담,가성비 추구,1
2767,MA010120220810887507,계동만담,걸리다 맛있다,1
2768,MA010120220810887507,계동만담,걸리다 정성 스럽게,1
2769,MA010120220810887507,계동만담,계동 직장인,1
2770,MA010120220810887507,계동만담,권하다 꼬막비빔밥,1
2771,MA010120220810887507,계동만담,꼬막비빔밥 꼬막비빔밥 맛있다,1
2772,MA010120220810887507,계동만담,나요점심 만담 초밥,1
2773,MA010120220810887507,계동만담,들다 권하다,1
2774,MA010120220810887507,계동만담,만담 초밥 15000원,1
2775,MA010120220810887507,계동만담,맛 좋다,1
2776,MA010120220810887507,계동만담,맛있게 먹다,1
2777,MA010120220810887507,계동만담,메뉴 들다,1
2778,MA010120220810887507,계동만담,모듬회 맛,1
2779,MA010120220810887507,계동만담,방문 방문 여유,1
2780,MA010120220810887507,계동만담,분위기 맛있다,1
2781,MA010120220810887507,계동만담,비다 상당하다,1
2782,MA010120220810887507,계동만담,상당하다 상당하다 작다,1
2783,MA010120220810887507,계동만담,상태 신선하다,1
2784,MA010120220810887507,계동만담,생선 상태,1
2785,MA010120220811745574,콩두부사랑,두부 고소하다,2
2786,MA010120220811745574,콩두부사랑,갔느데 청국장,1
2787,MA010120220811745574,콩두부사랑,고소하다 맛,1
2788,MA010120220811745574,콩두부사랑,고소하다 좋다,1
2789,MA010120220811745574,콩두부사랑,그렇다 아니다,1
2790,MA010120220811745574,콩두부사랑,긁다 먹다,1
2791,MA010120220811745574,콩두부사랑,꼬소 몸,1
2793,MA010120220811745574,콩두부사랑,싱겁다 두부,1
2794,MA010120220811745574,콩두부사랑,넣다 주어 서,1
2795,MA010120220811745574,콩두부사랑,녹두 전도,1
2796,MA010120220811745574,콩두부사랑,녹두 전도 맛있다,1
2797,MA010120220811745574,콩두부사랑,다슬기 듬뿍,1
2798,MA010120220811745574,콩두부사랑,두부 두부 음식인,1
2799,MA010120220811745574,콩두부사랑,듬뿍 넣다,1
2800,MA010120220811745574,콩두부사랑,떡뽀끼 꿀맛탱,1
2801,MA010120220811745574,콩두부사랑,또는 운김 양념 간장 먹다,1
2802,MA010120220811745574,콩두부사랑,말 애매하다,1
2803,MA010120220811745574,콩두부사랑,맛 좋다,1
2804,MA010120220811745574,콩두부사랑,맛있게 먹다,1
2805,MA010120220811745574,콩두부사랑,맛있다 밑반찬,1
2806,MA010120220811745574,콩두부사랑,맛있다 밑반찬 맛있다,1
2807,MA010120220811745574,콩두부사랑,맛있다 싹싹,1
2808,MA010120220811745574,콩두부사랑,먹다 나오다,1
2809,MA010120220811745574,콩두부사랑,먹다 녹두 전도,1
2810,MA010120220811745574,콩두부사랑,먹다 없다,1
2811,MA010120220800090750,북촌집,가격대비 아쉽다,1
2812,MA010120220800090750,북촌집,가정식 느낌인데,1
2813,MA010120220800090750,북촌집,가정식 느낌인데 친절하다,1
2814,MA010120220800090750,북촌집,아쉽다 아쉽다 잘 먹다,1
2815,MA010120220800090750,북촌집,아쉽다 가격대비,1
2816,MA010120220800090750,북촌집,잘 먹다,1
2817,MA010120220800090750,북촌집,잘 먹다 오다,1
2818,MA010120220800090750,북촌집,친절하다 심,1
2819,MA010120220800090750,북촌집,친절한 사장님 심,1
2820,MA010120220808150820,정사장,분위기 좋다,3
2821,MA010120220808150820,정사장,파스타 추가,2
2822,MA010120220808150820,정사장,2인분 추가,1
2823,MA010120220808150820,정사장,가게 분위기,1
2824,MA010120220808150820,정사장,가게 에요,1
2825,MA010120220808150820,정사장,가격 쏘쏘,1
2826,MA010120220808150820,정사장,가본걸루 되다 집,1
2827,MA010120220808150820,정사장,그럭저럭 양도,1
2828,MA010120220808150820,정사장,근사하다 완벽,1
2829,MA010120220808150820,정사장,깔끔하다 음식,1
2830,MA010120220808150820,정사장,남자 사장님,1
2831,MA010120220808150820,정사장,남자 친절한 사장님,1
2833,MA010120220808150820,정사장,다 먹다,1
2834,MA010120220808150820,정사장,다 먹다 파스타,1
2835,MA010120220808150820,정사장,다양하다 바베큐 플 레터,1
2836,MA010120220808150820,정사장,데이트코스 추천하다,1
2837,MA010120220808150820,정사장,되다 집,1
2838,MA010120220808150820,정사장,마시기 분위기,1
2839,MA010120220808150820,정사장,맛 맛 아마추어 요리,1
2840,MA010120220808150820,정사장,맛 제대로 맛있다,1
2841,MA010120220808150820,정사장,맛있다 맛있다 술찜,1
2842,MA010120220808150820,정사장,맛있게 먹다,1
2843,MA010120220800022087,북촌쭈꾸미,맛있다 사장님,2
2844,MA010120220800022087,북촌쭈꾸미,친절한 사장님,2
2845,MA010120220800022087,북촌쭈꾸미,8시 모든,1
2846,MA010120220800022087,북촌쭈꾸미,계란찜 추가,1
2847,MA010120220800022087,북촌쭈꾸미,기본적 으론,1
2848,MA010120220800022087,북촌쭈꾸미,기본적 으론 들어가다,1
2849,MA010120220800022087,북촌쭈꾸미,깻잎 날치알,1
2850,MA010120220800022087,북촌쭈꾸미,날치알,1
2852,MA010120220800022087,북촌쭈꾸미,넣다 본연,1
2853,MA010120220800022087,북촌쭈꾸미,닫다 방황,1
2854,MA010120220800022087,북촌쭈꾸미,덕분 정말 정말,1
2855,MA010120220800022087,북촌쭈꾸미,독특하다 맛있다,1
2856,MA010120220800022087,북촌쭈꾸미,들어가다 않다떡 사리,1
2857,MA010120220800022087,북촌쭈꾸미,떡 사리,1
2858,MA010120220800022087,북촌쭈꾸미,많이 들다,1
2859,MA010120220800022087,북촌쭈꾸미,맛 즐기다,1
2860,MA010120220800022087,북촌쭈꾸미,맛있다 맛있게 먹다,1
2861,MA010120220800022087,북촌쭈꾸미,맛있다 맛있다,1
2862,MA010120220800022087,북촌쭈꾸미,맛있게 먹다,1
2863,MA010120220800022087,북촌쭈꾸미,맛있다 쭈 세트,1
2864,MA010120220800022087,북촌쭈꾸미,맛있다 친절하다,1
2865,MA010120220800022087,북촌쭈꾸미,맞이 해주다 맞이 해주다 덕분,1
2866,MA010120220800022087,북촌쭈꾸미,먹다 먹다 어울리다,1
2867,MA010120220800022087,북촌쭈꾸미,메뉴 맛있다,1
2868,MA010120220810660550,베이킹 도우,뷰 좋다,2
2869,MA010120220810660550,베이킹 도우,주변 창덕궁,2
2870,MA010120220810660550,베이킹 도우,풍 밉다,2
2871,MA010120220810660550,베이킹 도우,1 위,1
2872,MA010120220810660550,베이킹 도우,1 위 이태리,1
2873,MA010120220810660550,베이킹 도우,2012년 당시,1
2874,MA010120220810660550,베이킹 도우,2022917 총 평 2022917 총 평 피자,1
2875,MA010120220810660550,베이킹 도우,2층 창가,1
2876,MA010120220810660550,베이킹 도우,늘다 에게는,1
2877,MA010120220810660550,베이킹 도우,라는 곳,1
2878,MA010120220810660550,베이킹 도우,가게 위치,1
2879,MA010120220810660550,베이킹 도우,건강하다 속이다,1
2880,MA010120220810660550,베이킹 도우,건물 크다,1
2881,MA010120220810660550,베이킹 도우,곁들이다 피자,1
2882,MA010120220808676069,스미스가 좋아하는 테라스,가다 쓰다,1
2883,MA010120220808676069,스미스가 좋아하는 테라스,그냥 그렇다,1
2884,MA010120220808676069,스미스가 좋아하는 테라스,그렇다 매장,1
2885,MA010120220808676069,스미스가 좋아하는 테라스,그렇다고 조용하다 않다,1
2886,MA010120220808676069,스미스가 좋아하는 테라스,넓다 넓다 카페,1
2887,MA010120220808676069,스미스가 좋아하는 테라스,리조또 그냥,1
2888,MA010120220808676069,스미스가 좋아하는 테라스,많다 않다,1
2889,MA010120220808676069,스미스가 좋아하는 테라스,맛있다 리조또,1
2890,MA010120220808676069,스미스가 좋아하는 테라스,매장 테이블 분위기,1
2891,MA010120220808676069,스미스가 좋아하는 테라스,바뀌다 괜찮다,1
2892,MA010120220808676069,스미스가 좋아하는 테라스,분위기 넓다,1
2893,MA010120220808676069,스미스가 좋아하는 테라스,분위기 이고,1
2894,MA010120220808676069,스미스가 좋아하는 테라스,분위기 이고 음식 종류,1
2895,MA010120220808676069,스미스가 좋아하는 테라스,브런치 집,1
2896,MA010120220808676069,스미스가 좋아하는 테라스,브런치 집 바뀌다,1
2897,MA010120220808676069,스미스가 좋아하는 테라스,삼청동 카페,1
2898,MA010120220808676069,스미스가 좋아하는 테라스,삼청동 카페 커피랑 파운드 케익,1
2899,MA010120220808676069,스미스가 좋아하는 테라스,서비스 최악 임,1
2900,MA010120220808676069,스미스가 좋아하는 테라스,세 팅 되어다 세 팅 되어다 식기,1
2901,MA010120220808676069,스미스가 좋아하는 테라스,식기 가다,1
2902,MA010120220808676069,스미스가 좋아하는 테라스,쓰다 서비스,1
2903,MA010120220808676069,스미스가 좋아하는 테라스,음식 맛있다,1
2904,MA010120220808676069,스미스가 좋아하는 테라스,음식 종류,1
2905,MA010120220808676069,스미스가 좋아하는 테라스,음식 종류 많다,1
2906,MA010120220800039672,안국정,돼지 불고기 백반,1
2907,MA010120220800039672,안국정,돼지 불고기 백반 맛있다,1
2908,MA010120220800039672,안국정,들어가다 진짜,1
2909,MA010120220800039672,안국정,맛있게 먹다 오다,1
2910,MA010120220800039672,안국정,우연히 들어가다,1
2911,MA010120220800039672,안국정,좋다 굿굿,1
2912,MA010120220800039672,안국정,진짜 진짜 맛있다,1
2913,MA010120220800001520,삼청동 로마네꽁띠,가성비 좋다,3
2914,MA010120220800001520,삼청동 로마네꽁띠,꼬꼬 뱅,2
2915,MA010120220800001520,삼청동 로마네꽁띠,좋다 좋다,2
2916,MA010120220800001520,삼청동 로마네꽁띠,좋다 음식,2
2917,MA010120220800001520,삼청동 로마네꽁띠,가성비 낫 베드,1
2918,MA010120220800001520,삼청동 로마네꽁띠,거리 보다,1
2919,MA010120220800001520,삼청동 로마네꽁띠,고즈넉하다 게,1
2920,MA010120220800001520,삼청동 로마네꽁띠,고즈넉하다 게 좋다,1
2921,MA010120220800001520,삼청동 로마네꽁띠,근데 가성비,1
2922,MA010120220800001520,삼청동 로마네꽁띠,깔끔하다 조용하다,1
