상가업소번호,가게명,키워드,갯수,행정동,업종,리뷰
MA010120220805042424,산체스 막걸리,막걸리,7.0,삼청동,주점,퓨전 안주를 맛볼 수 있는 이색 막걸리집. 기대하지 않았는데 생각보다 안주가 맛있었어요! 오히려 술 종류는 엄청 다양하지는 않은 느낌.
MA010120220805042424,산체스 막걸리,안주,5.0,삼청동,주점,먹고 두명모두 3일동안 배아프고 설사해요... 바지락이 해감 안되있다는 글봤는데 진짜 먹을때마다 뭐가씹히네요 음식도 엄청오래기달려서 다들기다리고 기본안주도없고 화장실도개판...
MA010120220805042424,산체스 막걸리,감자전,4.0,삼청동,주점,여기 감자전이 미쳤어요!! 대존맛 입니당????
MA010120220805042424,산체스 막걸리,퓨전,4.0,삼청동,주점,퓨전 안주를 맛볼 수 있는 이색 막걸리집. 기대하지 않았는데 생각보다 안주가 맛있었어요! 오히려 술 종류는 엄청 다양하지는 않은 느낌.
MA010120220805042424,산체스 막걸리,종류,4.0,삼청동,주점,퓨전 안주를 맛볼 수 있는 이색 막걸리집. 기대하지 않았는데 생각보다 안주가 맛있었어요! 오히려 술 종류는 엄청 다양하지는 않은 느낌.
MA010120220805042424,산체스 막걸리,술집,4.0,삼청동,주점,안국역 인근의 퓨전 술집. 닭가슴살이 들어간 부추 꼬꼬전은 바삭하고 두툼한 편이다. 술의 종류들이 많고 분위기도 나쁘지 않은편. 가격은 조금 쎈편이 었다.
MA010120220805042424,산체스 막걸리,분위기,4.0,삼청동,주점,안국역 인근의 퓨전 술집. 닭가슴살이 들어간 부추 꼬꼬전은 바삭하고 두툼한 편이다. 술의 종류들이 많고 분위기도 나쁘지 않은편. 가격은 조금 쎈편이 었다.
MA010120220805042424,산체스 막걸리,가성비,3.0,삼청동,주점,몰랐는데 안국 핫플이더라고요 ?? 가성비가 엄청 뛰어나진 않지만 가볍게 막걸리에 전 안주로 먹기 좋아요! ?
MA010120220805042424,산체스 막걸리,맛있는,3.0,삼청동,주점,퓨전 안주를 맛볼 수 있는 이색 막걸리집. 기대하지 않았는데 생각보다 안주가 맛있었어요! 오히려 술 종류는 엄청 다양하지는 않은 느낌.
MA010120220805042424,산체스 막걸리,바삭한,3.0,삼청동,주점,
MA010120220800101998,빅스트로우 북촌점,친절한,5.0,가회동,카페,친절해요~~♡
MA010120220800101998,빅스트로우 북촌점,아이스크림,3.0,가회동,카페,북촌 아이스크림 전문점!
MA010120220800101998,빅스트로우 북촌점,싼 가격,3.0,가회동,카페,
MA010120220800101998,빅스트로우 북촌점,맛있는,3.0,가회동,카페,맛있어요
MA010120220800101998,빅스트로우 북촌점,편한,2.0,가회동,카페,
MA010120220800101998,빅스트로우 북촌점,사장님,2.0,가회동,카페,사장님 진짜 친절하세요 편하게 잘 있다가 갑니다 감사해요
MA010120220800101998,빅스트로우 북촌점,버블티,2.0,가회동,카페,버블티 맛있어요 ㅎㅎ
MA010120220800101998,빅스트로우 북촌점,아이스크림 전문점,1.0,가회동,카페,북촌 아이스크림 전문점!
MA010120220800101998,빅스트로우 북촌점,맛있는 버블티,1.0,가회동,카페,버블티 맛있어요 ㅎㅎ
MA010120220800025520,비원손칼국수,칼국수,26.0,가회동,한식,창덕궁에서 매우 가까운 칼국수집. 배고플 때 잘 먹었어요.
MA010120220800025520,비원손칼국수,맛있는,18.0,가회동,한식,음식재료가 신선하고 맛있어요~~
MA010120220800025520,비원손칼국수,김치,9.0,가회동,한식,계동에 바람쐬러갔다가 우연히 들른곳.40년전통 손칼구수집.여러가지 들어간것없이 소고기고명 살짝 얹어 나옴.김치가 맛있어서 칼국수랑 딱. 굴전은 탱글탱글.부추무침얹어서 먹으니 더맛있네요
MA010120220800025520,비원손칼국수,만두,8.0,가회동,한식,만두피가 아주 쫄깃하게 맛있어요 칼국수는 늦게나와 사진 못찍었는데요.. 맛있다 요~
MA010120220800025520,비원손칼국수,전통,7.0,가회동,한식,계동에 바람쐬러갔다가 우연히 들른곳.40년전통 손칼구수집.여러가지 들어간것없이 소고기고명 살짝 얹어 나옴.김치가 맛있어서 칼국수랑 딱. 굴전은 탱글탱글.부추무침얹어서 먹으니 더맛있네요
MA010120220800025520,비원손칼국수,깔끔한,4.0,가회동,한식,전이랑 칼국수 깔끔하고 맛있어요! 김치도 최고? 가게 내부도 멋졌어요. 사장님이랑 직원분들도 친절하십니다??
MA010120220800025520,비원손칼국수,더운,4.0,가회동,한식,
MA010120220800025520,비원손칼국수,모듬전,4.0,가회동,한식,만두 모듬전 수육 맛있어요 칼국수는 면발은 손반죽은 아닌거 같고 먹을만 했어요
MA010120220800025520,비원손칼국수,국물,4.0,가회동,한식,리뷰남길생각없었어서 사진이 이렇습니다 칼국수 면이 진짜 맛있고요..국물은 사리곰탕맛이에요 김치가젓 갈맛 쎈 전라도김친데 강하다고 생각되시면 칼국수국물에 씻어드세요 진짜 존맛탱ㅜ
MA010120220800025520,비원손칼국수,적은,3.0,가회동,한식,40년 전통 칼국수집이라네요 .. 식당 내부 외부 포스있어보여요 부추김치 곁들여 먹음 맛있는 고기칼국순데 국물이 쫌 짠 듯해요 가격 착한 만큼 양이 좀 적은 듯 ? 그래도 맛있게 먹었어요
MA010120220800040531,비엣 꽌,맛있는,11.0,가회동,동남아시아,맛있어요
MA010120220800040531,비엣 꽌,베트남,10.0,가회동,동남아시아,삼청동에 꽤 오래 있던 베트남 음식점이에요! 여름에는 분짜도 진짜 추천해요!>.<
MA010120220800040531,비엣 꽌,짠,9.0,가회동,동남아시아,
MA010120220800040531,비엣 꽌,쌀국수,8.0,가회동,동남아시아,해장에 최적인 쌀국수가 있어요!
MA010120220800040531,비엣 꽌,운영되는,4.0,가회동,동남아시아,
MA010120220800040531,비엣 꽌,고기,2.0,가회동,동남아시아,베트남 현지인이 직접 운영하는 맛집이에요! 한국말 잘하시는데… 불리한 말은 좀 못들은 척하시는 것도 같지만 ㅋㅋ 음식 전반적으로 맛있어요. 물가 오른 데에 비하면 음식가격도 많이 올리시진 않은듯. 분짜 고기 좀 더 주세요오 ㅠ.ㅠ ㅋㅋ
MA010120220800040531,비엣 꽌,귀한,2.0,가회동,동남아시아,소금집 런던베이글 모두모두 웨이팅 밭 속에 그나마 줄이 없는 귀한 곳… 직원분들 다 베트남 분이신 거 같아용!
MA010120220800040531,비엣 꽌,넓은,2.0,가회동,동남아시아,쌀국수&반미 맛있었어요^^ 그리고 가게가 넓어서 쾌적하고 줄서지않고 먹을 수 있어 좋았어요~
MA010120220800040531,비엣 꽌,담백한,2.0,가회동,동남아시아,
MA010120220800040531,비엣 꽌,마음,2.0,가회동,동남아시아,"음식 맛있고 친절하신데, 매장 청결에만 좀 신경써주시면 좋겠어요. 곳곳에 쌓인 먼지가 늘 마음에 걸립니다."
MA010120220803206304,비언유주얼 삼청점,친절한,6.0,삼청동,서양식,
MA010120220803206304,비언유주얼 삼청점,만족스러운,3.0,삼청동,서양식,
MA010120220803206304,비언유주얼 삼청점,경험,2.0,삼청동,서양식,예전에티 비에서 보고 신기해 했었는데 직접 보니 더 신기하고 좋았어요. 음식도 전반적으로 맛은 좋아요. 다만 갠적으로 메인디쉬가 오리가 아녔음 더 좋았을것 같아요. 한번쯤은 경험해 볼 만한 색다른 곳이네요
MA010120220803206304,비언유주얼 삼청점,유니크,2.0,삼청동,서양식,진짜 유니크했던 음식점!! 결기라 다녀왔는데 짱조아썽ㅎㅇ
MA010120220803206304,비언유주얼 삼청점,기념,2.0,삼청동,서양식,"특별한 날 기념하기 너무 좋은 곳!! 먹는 즐거움, 보는 즐거움, 직원분들도 친절하시고, 음식도 너무 맛있고 새로웠습니다~~!!"
MA010120220803206304,비언유주얼 삼청점,밥,2.0,삼청동,서양식,엄마 생신이라 밥먹었는데 너무 예쁘다고 좋아하셨어요 밥도 맛있고 친절하십니다
MA010120220803206304,비언유주얼 삼청점,오리,2.0,삼청동,서양식,예전에티 비에서 보고 신기해 했었는데 직접 보니 더 신기하고 좋았어요. 음식도 전반적으로 맛은 좋아요. 다만 갠적으로 메인디쉬가 오리가 아녔음 더 좋았을것 같아요. 한번쯤은 경험해 볼 만한 색다른 곳이네요
MA010120220803206304,비언유주얼 삼청점,분위기,2.0,삼청동,서양식,영상이 나오면서 공간의 분위기가 바뀌는게 신나요~
MA010120220803206304,비언유주얼 삼청점,예약,2.0,삼청동,서양식,"지난번은 친구 커플과, 오늘은 부모님과 함께 다녀왔는데 역시나 대만족하고 갑니다 ?? 이런 곳은 정말 나만 알기 아쉬운 곳이에요!ㅠㅠ 널리 널리 알려졌으면 해요. 물론 그렇게 되면 예약 전쟁이 되겠지만…?? 직원분도 너무 친절하시고, 미디어 아트가 너무 훌륭합니다. 먹는 재미, 보는 재미 두 마리 토끼를 다 잡을 수 있어요!! 다음엔 친구들 데리고 올게요!!??"
MA010120220803206304,비언유주얼 삼청점,색다른,2.0,삼청동,서양식,예전에티 비에서 보고 신기해 했었는데 직접 보니 더 신기하고 좋았어요. 음식도 전반적으로 맛은 좋아요. 다만 갠적으로 메인디쉬가 오리가 아녔음 더 좋았을것 같아요. 한번쯤은 경험해 볼 만한 색다른 곳이네요
MA010120220805529268,비어셰프냐항,쌀국수,31.0,삼청동,주점,밖에서 먹으면 더 현지 느낌이 나는 곳. 불맛가득 진한 사골같은 쌀국수는 처음인데 매력있네요.
MA010120220805529268,비어셰프냐항,맛있는,30.0,삼청동,주점,맛있어요.
MA010120220805529268,비어셰프냐항,볶음밥,13.0,삼청동,주점,"국물 생각나는 날 이집 음식 생각남. 이집 국물 맛있고, 불향도 잘 입힘. 볶음밥도, 볶음면도 맛있게 먹음."
MA010120220805529268,비어셰프냐항,국물,9.0,삼청동,주점,"넘넘 맛있어요 쌀국수 국물 굿.. 반쎄오도, 한국에서 먹은 것 중에 최고네요 ????"
MA010120220805529268,비어셰프냐항,친절한,8.0,삼청동,주점,너무 친절하시고 음식도 맛있어요
MA010120220805529268,비어셰프냐항,반미,8.0,삼청동,주점,최고다 ?? 아직도 다낭앓이 중인데 ~~땋하니 ^.~ 호이안 어는 골목 인줄 추억의 반미 ㅋㅋ
MA010120220805529268,비어셰프냐항,새우볶음밥,7.0,삼청동,주점,새우볶음밥이 제일 일뜸이에요!!!?? 인기가 있는 곳이라 사람이 많고 대기가 많은데 볶음밥 쌀국수는 진리에요! 다만 고추가 매우니..쌀국수때 매운거 싫으면 빼세요! 반미는 고기의잡냄가 나서 그거빼곤빵이 맛있어요 ??
MA010120220805529268,비어셰프냐항,야외,6.0,삼청동,주점,주말 11시40분쯤 갔는데도 안쪽에는 사람이 많아서 야외에서 식사했어요. 주문하고 음식도 빨리 나오고 아쥬 맛있게 잘 먹었습니다
MA010120220805529268,비어셰프냐항,비빔쌀국수,6.0,삼청동,주점,모든메뉴가 맛있어요. 비빔쌀국수에 큰 기대안했는데 상큼하고 맛있네요. 그리고 엄청빨리나와서 좋아요~^^
MA010120220805529268,비어셰프냐항,대기,5.0,삼청동,주점,주말에 방문했는데 대기가 있었지만 홀알바분이 너무 친절하고 예쁘셔서 기분 좋게 맛있게 먹었습니다! 다음에 또 방문할께요!!
MA010120220807130838,비담 CAFE&BAR,분위기,8.0,가회동,카페,맛과 분위기 괜찮은데 키오스크 주문은 좀 ㅠㅠ
MA010120220807130838,비담 CAFE&BAR,맛있는,6.0,가회동,카페,음료 맛있어요~
MA010120220807130838,비담 CAFE&BAR,추운,5.0,가회동,카페,
MA010120220807130838,비담 CAFE&BAR,인테리어,4.0,가회동,카페,인테리어 멋져요^^
MA010120220807130838,비담 CAFE&BAR,쉼,4.0,가회동,카페,
MA010120220807130838,비담 CAFE&BAR,난방,4.0,가회동,카페,방문 시 매장 난방이 없어 추웠습니다… 플라스틱 잔은 아이들이 와서 마시며 떨어뜨려도 깨지지 않을 것 같아 좋았습니다.
MA010120220807130838,비담 CAFE&BAR,조용한,4.0,가회동,카페,
MA010120220807130838,비담 CAFE&BAR,차,4.0,가회동,카페,수제 레몬차 맛있어요
MA010120220807130838,비담 CAFE&BAR,추천하는,4.0,가회동,카페,
MA010120220807130838,비담 CAFE&BAR,칵테일,4.0,가회동,카페,"술찌인데도 정말 맛있게 먹었어요!! 전통주와 칵테일의 조화라니?? 문경사과마티니 정말 맛있구, 유자문경피즈는 술찌한테 딱 알맞는 메뉴 같아요! 술맛 많이 안나고 꼭 시원한 유자청 차를 마시는 맛?? 공간도 너무 예쁘고 친절하셔서 좋은 시간 보내고 왔습니다~~"
1115,블루보틀 삼청 카페,커피,78.0,삼청동,카페,삼청동갔다가 들렸는데 사람이 많아서 정신없었지만 한번마시고 싶어서 구매완료 다크한커피좋아하는 저로써는 커피맛이 연한느낌이 있어요
1115,블루보틀 삼청 카페,맛있는,66.0,삼청동,카페,블루보틀에 방문하면 늘 마시는 Nola Float입니다! 너무 맛있어요!
1115,블루보틀 삼청 카페,자리,27.0,삼청동,카페,자리먼저 잡고 주문하세용~
1115,블루보틀 삼청 카페,라떼,27.0,삼청동,카페,라떼 맛조아
1115,블루보틀 삼청 카페,친절한,23.0,삼청동,카페,특별한 메뉴가 있고 친절해요.
1115,블루보틀 삼청 카페,좌석,21.0,삼청동,카페,위치가 좋아서 갔고 좌석은 별로 없었어요
1115,블루보틀 삼청 카페,뷰,17.0,삼청동,카페,굿굿
1115,블루보틀 삼청 카페,비싼,14.0,삼청동,카페,비주얼도 좋고 맛도 좋고~북촌 걷다 힘들면 목도 축이고 좋아요 한국 들어오기전에 일본서 마셨을땐 신기했는데 값이 좀 비싼게 흠~커피계의 애플이라는 별명답게 스벅과는 또 다른 매력이 있어요 요 아이스크림 맛있다 
1115,블루보틀 삼청 카페,분위기,14.0,삼청동,카페,맛도 좋고 분위기도 좋아용
1115,블루보틀 삼청 카페,불편한,13.0,삼청동,카페,좌석은 불편하네요ㅠ
1130,브릭샌드 삼청점,맛있는,16.0,삼청동,카페,버터향 넘 좋고 맛있다 고해서 기대되요
1130,브릭샌드 삼청점,휘낭시에,12.0,삼청동,카페,선물용으로 주기 좋은 것 같아요! 오픈시간 맞춰갔는데 다른휘낭시에 는 구워야해서 대기 조금 해야해서 바로 받을 수 있는 초코로만 사왔어요. 귀여워욤
1130,브릭샌드 삼청점,인테리어,7.0,삼청동,카페,고객에 오만한 인테리어는 브릭샌드의 첫 인상을 땅끝으로 추락시키에 충분했다. 브랜드의 콧날을 한껏 치켜 세우다 망신의 늪으로 빠져 들지 않기를 기대한다. 북적함의 온기는 테이블 회전율 이상의 경제적 숫자를 만들어 주기도 한다.
1130,브릭샌드 삼청점,디저트,6.0,삼청동,카페,맛있는 디저트
1130,브릭샌드 삼청점,불편한,6.0,삼청동,카페,맛있어용 좌석이 불편해요
1130,브릭샌드 삼청점,아이스크림,6.0,삼청동,카페,카페 두번째여서 아이스크림으로 골랐는데 부드럽고 우유맛이 너무 좋았어요! 세트에 포함된휘낭시에 가 바삭하니 맛있었어요ㅎㅎ
1130,브릭샌드 삼청점,의자,5.0,삼청동,카페,의자는 불편하지만 편히 수다떨기좋아요
1130,브릭샌드 삼청점,포장,5.0,삼청동,카페,친구랑 갔다가 가족에게 줄 거 포장 해왔어요. 제 입에는 초코 코팅은 쏘쏘라 초코 코팅 된 거 빼고 나머지 종류별로 담고 박스에 담아 올거라 직원분에게 가장 좋아하는 맛으로 하나 더 추천하다 부탁드렸어요 :)
1130,브릭샌드 삼청점,맛집,4.0,삼청동,카페,디저트 맛집
1130,브릭샌드 삼청점,바삭한,4.0,삼청동,카페,
MA010120220809847761,브루다 안국,커피,14.0,가회동,카페,천원짜리 커피라니!! 맛또한 훌륭해요^^ 종로누비며 작은 행복 느껴보세요
MA010120220809847761,브루다 안국,가성비,13.0,가회동,카페,최고의 가성비 커피샵입니다
MA010120220809847761,브루다 안국,맛있는,13.0,가회동,카페,밤크림라떼 시즌메뉴인 거 같은데 아주 맛있어요 좀 달긴 합니다! ;)
MA010120220809847761,브루다 안국,저렴한,7.0,가회동,카페,가격도 저렴하고 맛있어요! 은은한 바닐라향을 지닌 원두라 깔끔하게 마시기 좋았어요??
MA010120220809847761,브루다 안국,친절한,5.0,가회동,카페,사장님 너무 친절하시고 오랜만에 안국갔는데 작고 예쁜 카페 만나서 힐링했습니다^^
MA010120220809847761,브루다 안국,아메리카노,5.0,가회동,카페,맛있어용 아메리카노처럼 다른 음료들도 더 저렴하면 좋겠어요 ㅜㅜ
MA010120220809847761,브루다 안국,가성비 좋은,5.0,가회동,카페,가성비 넘 좋아요
MA010120220809847761,브루다 안국,부드러운,3.0,가회동,카페,라떼 맛있어요~ 스몰사이즈 샷이 한개라서 커피맛이 연했지만 부드럽고?? 좋았어요 ㅎㅎㅎ
MA010120220809847761,브루다 안국,맛있는 라떼,3.0,가회동,카페,라떼 맛있어요~ 스몰사이즈 샷이 한개라서 커피맛이 연했지만 부드럽고?? 좋았어요 ㅎㅎㅎ
MA010120220809847761,브루다 안국,밤라떼,2.0,가회동,카페,여기 밤라떼가 맛있었어용??
MA010120220800029250,브람스,레트로,6.0,가회동,카페,
MA010120220800029250,브람스,음악,3.0,가회동,카페,브람스 음악 신청을 받습니다. 커피와 차와 칵테일도 있어요. 레트로 카페중 하나~ 안국역 4거리 2층이예요
MA010120220800029250,브람스,오래된,3.0,가회동,카페,브람스는 오래된 카페입니다~ 40년도 더 된 노포이자 카페입니다~^^♡ 문인들도 자주 방문합니다~^^♡*
MA010120220800029250,브람스,분위기,3.0,가회동,카페,조용하고 레트로 분위기가 나서 편하고 좋음
MA010120220800029250,브람스,문인,2.0,가회동,카페,브람스는 오래된 카페입니다~ 40년도 더 된 노포이자 카페입니다~^^♡ 문인들도 자주 방문합니다~^^♡*
MA010120220800029250,브람스,차,2.0,가회동,카페,분이기가 좋고 차가 맛있어요~
MA010120220800029250,브람스,차가운,2.0,가회동,카페,
MA010120220800029250,브람스,추억,2.0,가회동,카페,추억의 장소같아 좋아요
MA010120220800029250,브람스,칵테일,2.0,가회동,카페,브람스 음악 신청을 받습니다. 커피와 차와 칵테일도 있어요. 레트로 카페중 하나~ 안국역 4거리 2층이예요
MA010120220800029250,브람스,커피,2.0,가회동,카페,브람스 음악 신청을 받습니다. 커피와 차와 칵테일도 있어요. 레트로 카페중 하나~ 안국역 4거리 2층이예요
MA010120220807163036,북촌호떡,붕어빵,5.0,삼청동,카페,카퍼에서 파는 붕어빵..실제 붕어빵관 달라요
MA010120220807163036,북촌호떡,작은,4.0,삼청동,카페,통통한 작은 붕어빵! 쫄깃함과 진한 팥맛이 좋았네요
MA010120220807163036,북촌호떡,사장님,4.0,삼청동,카페,사장님 넘흐 친절하셔요^^ 친절하게 잘 응대해주시고 커피 맛도 향도 좋았습니다!
MA010120220807163036,북촌호떡,커피,4.0,삼청동,카페,드립커피 맛있다 곳^
MA010120220807163036,북촌호떡,친절한,3.0,삼청동,카페,맛있었어요친절해요 !
MA010120220807163036,북촌호떡,맛있는,3.0,삼청동,카페,딸기철이라 맛있어요
MA010120220807163036,북촌호떡,딸기주스,3.0,삼청동,카페,북촌 돌아다닐때 꼭 가보세요 상큼한 딸기주스 마시면서 돌아다니면 기분이 좋아져요 ?? 오롯이 딸기만 들어가는 딸기주스
MA010120220807163036,북촌호떡,쫄깃한,2.0,삼청동,카페,
MA010120220807163036,북촌호떡,엄청난,2.0,삼청동,카페,
MA010120220807163036,북촌호떡,아메리카노,2.0,삼청동,카페,지나가다 붕어빵 사먹었는데 엄~~~~~~청나게 달아서 저 작은 붕어의 반을 베어물었을 뿐인데 곧바로 아메리카노가 땡겼네요. ㅋ
MA010120220803096239,북촌해물,점심,6.0,가회동,한식,가볍게 점심먹기 좋네요
MA010120220803096239,북촌해물,가볍게,4.0,가회동,한식,가볍게 점심먹기 좋네요
MA010120220803096239,북촌해물,시원한,3.0,가회동,한식,
MA010120220803096239,북촌해물,국물,2.0,가회동,한식,물회 국물이 찐하네요ㅎㅎ 여름에 노상에서 시원하게 즐기기 딱 좋아요! 소면도 추가하고 싶어요ㅠㅠ
MA010120220803096239,북촌해물,노상,2.0,가회동,한식,물회 국물이 찐하네요ㅎㅎ 여름에 노상에서 시원하게 즐기기 딱 좋아요! 소면도 추가하고 싶어요ㅠㅠ
MA010120220803096239,북촌해물,맛있는,2.0,가회동,한식,맛있어요
MA010120220803096239,북촌해물,신선한,2.0,가회동,한식,신선하고 맛있어요~
MA010120220803096239,북촌해물,여름,2.0,가회동,한식,물회 국물이 찐하네요ㅎㅎ 여름에 노상에서 시원하게 즐기기 딱 좋아요! 소면도 추가하고 싶어요ㅠㅠ
MA010120220803096239,북촌해물,즐기는,2.0,가회동,한식,
MA010120220803096239,북촌해물,초밥,2.0,가회동,한식,초밥 점심시간 사람 몰릴 때는 나오는데 시간이 좀 걸리니 참조하세요 가볍게 한끼하기 좋아요
MA010120220800041207,북촌한식뷔페,친절한,4.0,가회동,한식,친절하시고 좋아요.
MA010120220800041207,북촌한식뷔페,반찬,2.0,가회동,한식,정갈한 반찬들과 친절한 응대에 마음 편히 식사할 수 있는 곳.
MA010120220800041207,북촌한식뷔페,응대,2.0,가회동,한식,정갈한 반찬들과 친절한 응대에 마음 편히 식사할 수 있는 곳.
MA010120220800041207,북촌한식뷔페,편한,2.0,가회동,한식,
MA010120220800041207,북촌한식뷔페,가성비,2.0,가회동,한식,가성비가 좋아요
MA010120220800041207,북촌한식뷔페,마음,2.0,가회동,한식,정갈한 반찬들과 친절한 응대에 마음 편히 식사할 수 있는 곳.
MA010120220800041207,북촌한식뷔페,편한 식사,1.0,가회동,한식,
MA010120220800041207,북촌한식뷔페,친절한 응대,1.0,가회동,한식,정갈한 반찬들과 친절한 응대에 마음 편히 식사할 수 있는 곳.
MA010120220800041207,북촌한식뷔페,정갈한 반찬,1.0,가회동,한식,
MA010120220800041207,북촌한식뷔페,정갈한,1.0,가회동,한식,정갈한 반찬들과 친절한 응대에 마음 편히 식사할 수 있는 곳.
MA010120220800022087,북촌쭈꾸미,친절한,10.0,가회동,한식,그냥저냥 친절해요
MA010120220800022087,북촌쭈꾸미,맛있는,7.0,가회동,한식,맛있어요
MA010120220800022087,북촌쭈꾸미,사장님,6.0,가회동,한식,사장님 인상 너무 좋으시고 맛은 말할것도없이 맛있다 구여 친절하시고 친이모같은 느낌! 유퀴즈에서 왔다간 사진이 있더라구요 2019년도에. 암튼 너무 맛있다 어요 또 갈거예요.
MA010120220800022087,북촌쭈꾸미,쭈꾸미,4.0,가회동,한식,
MA010120220800022087,북촌쭈꾸미,계란찜,2.0,가회동,한식,자극적이지않은 맛이라 좋았고 날치알도 많이 주시고 늦은시간에 갔는데도 사장 아주머니께서 아주 친절하셨어요 계란찜 존맛이니 꼭 시키세요!!
MA010120220800022087,북촌쭈꾸미,밥,2.0,가회동,한식,창덕궁 갔다가 점심 먹었어요. 완성된 주꾸미만 먹다가 끓여먹으니 더 맛있는 듯... 밥도 볶아먹었는데 다 긁어 먹었어요^^
MA010120220800022087,북촌쭈꾸미,모자란,2.0,가회동,한식,소문보다 좀 모자란듯.. 쭈꾸미가 질겨서 양념맛으로 먹었네요 ㅋ
MA010120220800022087,북촌쭈꾸미,떡복,2.0,가회동,한식,쭈꾸미가 좀 작지만 양념이랑 얹어먹는 계란이 별미네요 떡복이 먹는 느낌
MA010120220800022087,북촌쭈꾸미,관광지,2.0,가회동,한식,"유재석이 왔다간 곳이라 홍보하는 식당인데 분위기,위생, 맛 모두 별점1 주기도 아까운 곳이었습니다.딱 관광지에서 대충하는 그런 집이라 생각하시면 될거 같습니다"
MA010120220800022087,북촌쭈꾸미,계란,2.0,가회동,한식,
MA010120220800090750,북촌집,삼계탕,3.0,삼청동,한식,갓김치와 삼계탕이 아주 기가막히게 맛있습니다
MA010120220800090750,북촌집,갓김치,3.0,삼청동,한식,갓김치와 삼계탕이 아주 기가막히게 맛있습니다
MA010120220800090750,북촌집,맛있는,2.0,삼청동,한식,맛있어요
MA010120220814159400,북촌진곰탕,맛있는,4.0,삼청동,한식,너무너무 맛있다 요
MA010120220814159400,북촌진곰탕,할머니,3.0,삼청동,한식,맛있는 전통 곰탕. 할머니 두 분이 오랫동안 해오심
MA010120220814159400,북촌진곰탕,도가니,2.0,삼청동,한식,"개인적인 의견이지만 저는 이문설렁탕보다 맛있었어요ㅠㅠㅠ도가니가 쫀득하고 냄새도 안나서 맛있었어요~깍두기도 적당히 익어서맛있었어요????파전도 나쁘지않았고, 가성비좋았어요"
MA010120220814159400,북촌진곰탕,대통령,2.0,삼청동,한식,문대통령 방문 식당
MA010120220814159400,북촌진곰탕,깍두기,2.0,삼청동,한식,"개인적인 의견이지만 저는 이문설렁탕보다 맛있었어요ㅠㅠㅠ도가니가 쫀득하고 냄새도 안나서 맛있었어요~깍두기도 적당히 익어서맛있었어요????파전도 나쁘지않았고, 가성비좋았어요"
MA010120220814159400,북촌진곰탕,곰탕,2.0,삼청동,한식,맛있는 전통 곰탕. 할머니 두 분이 오랫동안 해오심
MA010120220814159400,북촌진곰탕,맛집,2.0,삼청동,한식,삼청동 맛집
MA010120220814159400,북촌진곰탕,오래된,2.0,삼청동,한식,
MA010120220814159400,북촌진곰탕,파전,2.0,삼청동,한식,"개인적인 의견이지만 저는 이문설렁탕보다 맛있었어요ㅠㅠㅠ도가니가 쫀득하고 냄새도 안나서 맛있었어요~깍두기도 적당히 익어서맛있었어요????파전도 나쁘지않았고, 가성비좋았어요"
MA010120220814159400,북촌진곰탕,쫀득한,2.0,삼청동,한식,
MA010120220810334897,북촌연잎밥,맛있는,8.0,삼청동,한식,정말 건강한 집밥느낌이에요!!!! 맛있게 먹고 나왔는데 속도 편안하네요:)
MA010120220810334897,북촌연잎밥,반찬,5.0,삼청동,한식,연잎밥이 넘 맛있고 반찬도 많아요
MA010120220810334897,북촌연잎밥,계란찜,4.0,삼청동,한식,
MA010120220810334897,북촌연잎밥,연잎밥,4.0,삼청동,한식,연잎밥이 넘 맛있고 반찬도 많아요
MA010120220810334897,북촌연잎밥,편한,4.0,삼청동,한식,"점심한끼를 해결 하기 위해 서울역에서 이곳에(북촌연잎밥) 와서 행복하게 먹고 가네요~^^ 연잎찰밥을 많이 먹어 계란찜 안 먹으려 했는데 한입 먹었더니 푸딩처럼 부드럽네요~힐링되는 맛있는밥집 먹을때마다 웃음짓게 하는 맛이고 된장찌개는 ㅎㅎㅎ (말해뭐해♡)또, 연잎차는 찐하고 속이 편한지, 이곳 주인장님의 따스한 맘씨인듯 싶네요~ 기분좋은 밥집 맛집 ??"
MA010120220810334897,북촌연잎밥,연잎찰밥,2.0,삼청동,한식,"점심한끼를 해결 하기 위해 서울역에서 이곳에(북촌연잎밥) 와서 행복하게 먹고 가네요~^^ 연잎찰밥을 많이 먹어 계란찜 안 먹으려 했는데 한입 먹었더니 푸딩처럼 부드럽네요~힐링되는 맛있는밥집 먹을때마다 웃음짓게 하는 맛이고 된장찌개는 ㅎㅎㅎ (말해뭐해♡)또, 연잎차는 찐하고 속이 편한지, 이곳 주인장님의 따스한 맘씨인듯 싶네요~ 기분좋은 밥집 맛집 ??"
MA010120220810334897,북촌연잎밥,재방문,2.0,삼청동,한식,반찬에 계란찜이 있는게 너무 좋았어요!! 생선도 엄청 맛있고 재방문할 의사가 있습니다.
MA010120220810334897,북촌연잎밥,짠,2.0,삼청동,한식,
