업종,가게명,상가업소번호,점수,리뷰증가율,재방문,좋아요,찜,주소,행정동,위도,경도,긍정 리뷰 비율,리뷰수,wordcloud,barchart,photo,
한식,우영푸드빌,MA010120220803771211,0,-0.17,80,0,0,서울특별시 성동구 아차산로 144,성수2가제3동,37.543118,127.059609,100,5,https://public.tableau.com/shared/68GBY83BT?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/J8R7W88J8?:display_count=n&:origin=viz_share_link,X,
한식,원산면옥,MA010120220803731229,0,-0.31,76.92,0,0,서울특별시 성동구 성수이로 118,성수2가제3동,37.545174,127.057857,90.9,11,https://public.tableau.com/shared/YN6NNND5N?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/HSCYD4XCB?:display_count=n&:origin=viz_share_link,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA1MThfMTE3%2FMDAxNjg0MzcxNTQxOTc1.wvljgIPgW4tdvtWuz5dMG_rDSlH-Rt4k8V76psNwCoAg.PGQm9lY55Byf5P5o7PyvB4ii5zgmAf2KBaXcTZD1_PMg.JPEG%2F20230430_123827.jpg,
한식,우리집밥,MA010120220809655746,0,-0.29,75,0,0,서울특별시 성동구 성수이로 147,성수2가제3동,37.548073,127.057568,100,5,https://public.tableau.com/shared/T8D9GZ34D?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/3D86Z8DCX?:display_count=n&:origin=viz_share_link,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDJfMjQ3%2FMDAxNjc1MzA2MTEwMjM5.EfVPrT-nMA1JNUOjsVE1QeHVm82Pl0CVQCWFkASty50g.nrSZYOtLc92BtOco7edQQfTWfLYjvTeEX0jgTymm77wg.JPEG%2F4D1EAB3B-1227-4EED-814B-D5CA0C14953B.jpeg,
한식,프로가정식백반,MA010120220814117503,0,0,69.23,0,0,서울특별시 성동구 광나루로6길 35,성수2가제3동,37.5468,127.063296,100,12,https://public.tableau.com/shared/M2YB329TZ?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/PS62QC8NX?:display_count=n&:origin=viz_share_link,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210905_283%2F1630850114958CI0s6_JPEG%2Fs4ghsn3djS09Q2O-YdPhCNmj.jpg,
한식,교대이층집 성수점,MA010120220802947478,0,-0.14,68.75,0,0,서울특별시 성동구 성수일로8길 60,성수2가제3동,37.544878,127.05682,91.7,12,https://public.tableau.com/shared/HYX8RQ8HJ?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/G8PQDP4BZ?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20180309_7/1520577192213iQqWB_JPEG/62BDXSnG_OHL02sX9uhH2Yww.jpg,
한식,개성상인,MA010120220804848028,0,0.12,66.67,0,0,서울특별시 성동구 아차산로7나길 18,성수2가제3동,37.547702,127.057461,88.9,9,https://public.tableau.com/shared/ZR5MCS7F2?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/FB62CWPNQ?:display_count=n&:origin=viz_share_link,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAxMTlfMjM0%2FMDAxNjc0MTI2Mzc4Njcz.T5SUHNLjXQ_E4xE9tyZtfGo1gLMRy-ErEmkTjv2wa1Qg.J-0SWjxXLt2tHaCKNzMfB7Q_TsG7j1qUR2UcUM5a6Fog.JPEG%2F20230119_114257.jpg,
한식,와규오감,MA010120220804164885,0,-0.11,62.5,0,0,서울특별시 성동구 동일로 83,성수2가제3동,37.540361,127.062632,100,8,https://public.tableau.com/shared/GZSWC3Y39?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/9NG2YFMRW?:display_count=n&:origin=viz_share_link,https://search.pstatic.net/common/?src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20200825_19%2F159832833894813L5c_JPEG%2Fupload_cb5a960440f524ba086be40deeceaea4.jpg,
한식,예바다,MA010120220800218979,0,-0.12,60,0,0,서울특별시 성동구 성수일로10길 26,성수2가제3동,37.546586,127.052953,100,15,https://public.tableau.com/shared/9DGN6QYZM?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/T87KZ6MJM?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20200608_193/1591542966774fCVnc_JPEG/atev5RjY_IPOydGe1i0sUcza.jpeg.jpg,
한식,성수식당,MA010120220804399118,0,0.25,60,0,0,서울특별시 성동구 성수일로12길 19-1,성수2가제3동,37.54844,127.053436,100,10,https://public.tableau.com/shared/XTPBG5W69?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/ZZ9Q5Z3JC?:display_count=n&:origin=viz_share_link,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAzMTRfMjcy%2FMDAxNjc4NzY0MjA1Mzg4.oX-WFfyLBVN4u4-KmJTfU1h4qNXH0rfj8kkpHAO8vI4g.w0CUlJXiuSEd90KqaLAH2Mjb3Ze9Bne9ld9jEWbmNJAg.JPEG%2F20230313_122449.jpg,
한식,복닭 성수점,MA010120220805846779,0,-0.57,60,0,0,서울특별시 성동구 성수일로10길 26,성수2가제3동,37.546586,127.052953,100,6,https://public.tableau.com/shared/89YCMS43H?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/Y48T2PDCP?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20221014_204/1665735811912sVSct_JPEG/20221014_170314.jpg,
한식,진지방순대국,MA010120220803810385,0,-0.53,58.33,0,0,서울특별시 성동구 광나루로 290,성수2가제3동,37.547715,127.061989,100,8,https://public.tableau.com/shared/Z76K67X5W?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/BBDNXQZPF?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20230514_223/1684057795267Ty6hS_JPEG/1684057119240.jpg,
한식,행운한식뷔페,MA010120220812940398,0,-0.2,58.33,0,0,서울특별시 성동구 연무장13길 5,성수2가제3동,37.542147,127.058005,100,8,https://public.tableau.com/shared/J22RKSF7M?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/FFQMXXT22?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20171023_119/1508744930872MdEHL_JPEG/m_WGMkVYqz41W5CJptJB6jHl.jpg,
한식,향토칼국수,MA010120220803768402,0,-0.07,57.14,0,0,서울특별시 성동구 성수이로 108,성수2가제3동,37.544549,127.057375,100,14,https://public.tableau.com/shared/R6MJCRS8S?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/T6RWYYJPW?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20200617_75/1592375944936hWsgg_JPEG/RdCTYmruHz2fStIN0wVcWi_-.jpg,
한식,밥플러스 아이티캐슬점,MA010120220808464961,0,-0.41,90.48,0,0,서울특별시 성동구 광나루로 130,성수1가제2동,37.550978,127.04472,80,10,https://public.tableau.com/shared/SG8B4TTBK?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/C95J32F2G?:display_count=n&:origin=viz_share_link,https://dnvefa72aowie.cloudfront.net/origin/article/202201/AB9409092241A74D2A08695B20E49EBD9A0ED80BD69F08EBBCDE00146C1D85B3.jpg?q=95&s=1440x1440&t=inside,
한식,그린한식뷔페,MA010120220806629031,0,-0.31,84.21,0,0,서울특별시 성동구 상원1길 25,성수1가제2동,37.545862,127.047982,100,9,https://public.tableau.com/shared/BDCRYB7NJ?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/6TRB62RK3?:display_count=n&:origin=viz_share_link,https://search.pstatic.net/common/?src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20210324_182%2F1616584016200uCH4z_JPEG%2Fupload_e247228b328a79dc671082bba80d50f7.jpg,
한식,더반푸드,MA010120220813755033,0,-0.15,82.35,0,0,서울특별시 성동구 성수일로 55,성수1가제2동,37.545466,127.049567,100,17,https://public.tableau.com/shared/7FGZJ9KTS?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/3CXGWQFNZ?:display_count=n&:origin=viz_share_link,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200511_39%2F1589183207172Of1ft_JPEG%2FLrI0vioNfntno_Wvw8pE2Pgm.JPG.jpg,
한식,IT 뷔페,MA010120220800578823,0,1.86,79.41,0,0,서울특별시 성동구 성수일로 77,성수1가제2동,37.547405,127.050344,80,20,https://public.tableau.com/shared/B3XF3D499?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/NHM7PYQ2Z?:display_count=n&:origin=viz_share_link,https://i.pinimg.com/736x/e3/14/1c/e3141c1cfdb831198477cf420585a7c9.jpg,
한식,장흥식당,MA010120220803757635,0,0.2,77.78,0,0,서울특별시 성동구 성수일로 59,성수1가제2동,37.54584,127.049927,100,6,https://public.tableau.com/shared/N65YZZPHM?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/JD8P2MN6J?:display_count=n&:origin=viz_share_link,"https://mp-seoul-image-production-s3.mangoplate.com/205115/971581_1540174198596_38582?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80",
한식,서울숲백반,MA010120220814165499,0,0,66.67,0,0,서울특별시 성동구 서울숲길 37,성수1가제2동,37.54812,127.041695,100,7,https://public.tableau.com/shared/22M2KR2HQ?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/HCG9Y97MH?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20220723_277/1658576024863Rjtiu_JPEG/7421F4CD-36B9-4C65-A41D-0AC7EC3F247A.jpeg,
한식,담바골,MA010120220803745536,0,0,66.67,0,0,서울특별시 성동구 상원길 42,성수1가제2동,37.547628,127.049051,100,3,https://public.tableau.com/shared/R767GKN6Q?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/BG23YXP29?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20200722_4/1595422608527QVFL1_JPEG/dxv6wV0R8lF08PT1UxF5Vlpq.jpeg.jpg,
한식,연탄불꼼장어,MA010120220803773486,0,-0.46,61.54,0,0,서울특별시 성동구 상원1길 12,성수1가제2동,37.54498,127.0491,100,13,https://public.tableau.com/shared/58J955CJ9?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/PQRRM5JCN?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20210119_156/1611036765075QIccb_JPEG/IRxnfJqxhRGvCj-VXBh8bYBW.jpg,
한식,시치미,MA010120220812429992,0,1.25,55.56,0,0,서울특별시 성동구 상원10길 3,성수1가제2동,37.549211,127.048379,88.9,9,https://public.tableau.com/shared/7Y8CHBHDN?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/XFDY92M4Z?:display_count=n&:origin=viz_share_link,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA1MDhfMTIy%2FMDAxNjgzNTE3MDMzNzU4.9U7wP6XOlBpJuUa7mVQQEnISSYJw_6D9W584_n6XSIQg.k7VEzwTZMi5AcwtQixvQY_w5Bn_FAB-beN7_tBC9n8Ug.JPEG%2F8DE21A52-C387-4DC5-8887-006646B71710.jpeg,
한식,현대옥 서울숲점,MA010120220807437893,0,-0.44,50,0,0,서울특별시 성동구 성수일로 77,성수1가제2동,37.547405,127.050344,100,10,https://public.tableau.com/shared/D8XBDJMD4?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/37DHRF89B?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20180618_115/1529287611300PfRnK_JPEG/WQOy1N57cMWeDrqR6bsH3UTb.jpg,
한식,홍천숯닭,MA010120220805212246,0,0,50,0,0,서울특별시 성동구 왕십리로14길 32-3,성수1가제2동,37.54846,127.047402,100,8,https://public.tableau.com/shared/KM47M9KXK?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/9X5J642T5?:display_count=n&:origin=viz_share_link,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMzA1MTdfMTgx%2FMDAxNjg0MjgxNjUwODIw.AgfSFR83ViL-QQbagSpj39_Fs-8hJqyJ_gEyimY9vsUg.sT64heELWEXkm-UfW5jtxm-132xH7cLy-OT6pED4PIsg.JPEG.eunjeong1_%2FIMG_5072.JPG,
한식,춘천닭갈비낙지철판,MA010120220804396058,0,0,50,0,0,서울특별시 성동구 상원6길 5,성수1가제2동,37.5486,127.048734,100,4,https://public.tableau.com/shared/F2XDR4X7D?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/S2K2MSCX4?:display_count=n&:origin=viz_share_link,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMzA0MTNfMjk0%2FMDAxNjgxMzQ5Njk2ODgx.X8AkUA07EDb3wQkH2WbT-DnmElmso1TgX7ZHwuY-xD4g.QSOH33hu4FVVZ-_Zi7BFKepk_zfn9cQeXPPDpEOVjxAg.JPEG.f1y2thesky%2FIMG_8538.JPG,
한식,본죽 뚝섬점,MA010120220803764436,0,-0.06,46.67,0,0,서울특별시 성동구 왕십리로 114,성수1가제2동,37.547676,127.04474,93.3,15,https://public.tableau.com/shared/WCMJZJ8G3?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/W5KB24D3H?:display_count=n&:origin=viz_share_link,https://dnvefa72aowie.cloudfront.net/origin/smb/202004/1c53497fb85c750245d90f0b67a7681311b297b303fed716d7b9926e413411d4.webp?q=95&s=1440x1440&t=inside,
한식,성일정육식당,MA010120220807104761,0,-0.08,45.83,0,0,서울특별시 성동구 아차산로3길 9,성수1가제2동,37.548296,127.046965,95.8,24,https://public.tableau.com/shared/S26N8STMZ?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/MNQM8Q72Z?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20200201_256/1580498260958uzsVk_JPEG/WmS7pmQxHfGCWdETBoChDgvp.jpg,
한식,전주콩나물국밥,MA010120220803762426,0,-0.48,42.86,0,0,서울특별시 성동구 아차산로 50-1,성수1가제2동,37.546237,127.049778,100,14,https://public.tableau.com/shared/ZP75XR9G8?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/MR96K7GPW?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20170307_257/14888691728228ItBI_JPEG/186251445841838_3.jpeg,
한식,서후와규,MA010120220804680640,0,0.17,42.86,0,0,서울특별시 성동구 상원2길 5-11,성수1가제2동,37.546251,127.04948,100,7,https://public.tableau.com/shared/9HBZ2HPWZ?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/SZWKQDWZD?:display_count=n&:origin=viz_share_link,https://d2uja84sd90jmv.cloudfront.net/posts/giZPT9cRBvlbGpZT6ZTZlQ/m.jpg,
한식,시원,MA010120220804855641,0,-0.57,41.67,0,0,서울특별시 성동구 상원10길 7,성수1가제2동,37.549349,127.048671,91.7,12,https://public.tableau.com/shared/2XTPRC7JH?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/5Z89D3QR7?:display_count=n&:origin=viz_share_link,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA1MTlfMjM1%2FMDAxNjg0NDU0NTg4MTcy.eZLGgi1dSFMYe1eYZEShNHZCsDtDUnNd8YgZCLMiwpog.f-qDcli5mD9LUTUZS2x9NiB_syNxa9u5GtF1n16ut70g.JPEG%2F944F2CA7-E728-43DD-9329-B00DB75DFF7C.jpeg,
한식,눈꽃돼지,MA010120220812380587,0,-0.37,41.18,0,0,서울특별시 성동구 왕십리로8길 17-4,성수1가제2동,37.546234,127.04671,100,17,https://public.tableau.com/shared/4JBWNPZ9B?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/5RKS3RJ3F?:display_count=n&:origin=viz_share_link,"https://mp-seoul-image-production-s3.mangoplate.com/341855/24897_1632543566475_59575?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80",
한식,뚝섬생고기,MA010120220803757129,0,0,50,0,0,서울특별시 성동구 뚝섬로 338,성수1가제1동,37.540349,127.048249,83.3,6,https://public.tableau.com/shared/JJWBNXSBN?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/MB9S7P74P?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20210426_237/1619409729430nQY4h_JPEG/TnZADES_phJfaNXSCcja45o6.jpg,
한식,100회,MA010120220803763571,0,0,33.33,0,0,서울특별시 성동구 뚝섬로 341-8,성수1가제1동,37.540731,127.048665,66.7,3,https://public.tableau.com/shared/9GF63M3MG?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/FBPXP5W7F?:display_count=n&:origin=viz_share_link,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210403_217%2F1617418375801oQ3bX_JPEG%2FJowTOYNTwPfthc9kcQBpzCXd.jpg,
한식,마포설농탕,MA010120220810323847,0,-0.07,23.08,0,0,서울특별시 성동구 성수일로 9,성수1가제1동,37.541486,127.048295,84.6,13,https://public.tableau.com/shared/QGZ884DJ6?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/K7JSC4KRX?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20191231_256/1577789392290muao2_JPEG/QXFBhdOMlboipEWHOhpSLYpa.jpeg.jpg,
한식,가내수공업고깃집,MA010120220805512020,0,0,16.67,0,0,서울특별시 성동구 둘레1길 12,성수1가제1동,37.538507,127.046184,83.3,6,https://public.tableau.com/shared/B2YSGD3NP?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/QQR5M63N3?:display_count=n&:origin=viz_share_link,"https://mp-seoul-image-production-s3.mangoplate.com/798850_1603461115116526.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80",
한식,청수먹거리,MA010120220803761549,0,-0.4,100,0,0,서울특별시 성동구 성수이로 36-10,성수2가제1동,37.5381,127.054714,100,3,https://public.tableau.com/shared/RWT7832NF?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/CWGZQQFWK?:display_count=n&:origin=viz_share_link,https://d2uja84sd90jmv.cloudfront.net/posts/I9roUpSCTnNO5ajcswwEAw/m.jpg,
한식,성수불타는곱창,MA010120220806790962,0,1,87.5,0,0,서울특별시 성동구 성수이로 35,성수2가제1동,37.538431,127.054523,100,8,https://public.tableau.com/shared/YYKYSNQMP?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/KP756YBMP?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20191023_113/1571820581217NL9vE_JPEG/YMAeg8RQZBCBf9pfSMKllzpo.jpg,
한식,이안식당,MA010120220805499506,0,-0.46,85.71,0,0,서울특별시 성동구 성덕정길 82-1,성수2가제1동,37.537775,127.052577,100,7,https://public.tableau.com/shared/K7H3Q88DN?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/SH3KZ7SQT?:display_count=n&:origin=viz_share_link,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA1MThfMTEx%2FMDAxNjg0NDIwMTQwNzQ1.tSfajcj4IuMg1Q2qWgsNSs6hLUQaR9i8RRHt5gJfn8Ig.3EqYc2ZShY90NTfRvWR1LEtc2ilssveoWliZQyy7MAgg.JPEG%2FIMG_6641.jpeg,
한식,우리동네칼국수,MA010120220814149746,0,-0.21,83.33,0,0,서울특별시 성동구 성덕정15길 2-5,성수2가제1동,37.537789,127.053844,90.9,11,https://public.tableau.com/shared/97QKXMW94?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/TNXMWKZP4?:display_count=n&:origin=viz_share_link,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190417_251%2F15554916645435P1Le_JPEG%2FoDTWCifOeiODiTtoQWEFzARP.jpeg.jpg,
한식,조이푸드,MA010120220808081018,0,0,80,0,0,서울특별시 성동구 성수이로7길 27,성수2가제1동,37.541574,127.053439,100,3,https://public.tableau.com/shared/JGGMT8C2F?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/6WHHD22MS?:display_count=n&:origin=viz_share_link,X,
한식,연탄구이집,MA010120220803774657,0,-0.33,75,0,0,서울특별시 성동구 성수이로 32-5,성수2가제1동,37.538033,127.054849,100,4,https://public.tableau.com/shared/G8WY552KY?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/CTS2DBF8Q?:display_count=n&:origin=viz_share_link,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA4MjdfNDQg%2FMDAxNjYxNTk4MzkyODYz.9iuZCbQnagK599waO9EEE6ELxofAVg5Wj8ysGZWJB9Ug.1FpNHnOmy3waRymHxZmupnKqjQ7NhmAs7Ev7iOdpbKMg.JPEG.hhl3877%2FIMG_5460.JPG,
한식,부뚜막,MA010120220804407869,0,-0.45,66.67,0,0,서울특별시 성동구 성수일로4길 33-1,성수2가제1동,37.542134,127.052643,100,6,https://public.tableau.com/shared/WW5HKYHPG?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/RSBR4DKMF?:display_count=n&:origin=viz_share_link,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjExMDFfMTcz%2FMDAxNjY3MzAwMTAxMTA5.qSg1TwJOEX-fohLZn7HhVg6tV2_5vKr3oqgnfb601I0g.f9Q48KIeEmPnCsPkizLGP6oCOaaXvHJqBxClc1aukjgg.JPEG%2F13557B2B-BADD-40E1-9DE2-2B5B110886F4.jpeg,
한식,아구보구,MA010120220808980691,0,-0.5,60,0,0,서울특별시 성동구 성덕정11길 20,성수2가제1동,37.53897,127.053297,100,5,https://public.tableau.com/shared/R9CYWQDBH?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/25JZS38J4?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20220802_75/1659442073348PQfu5_JPEG/7C0814F4-E4AC-4D93-B17D-932EF80AD303.jpeg,
한식,진짜배기명태촌 서울성수점,MA010120220803225900,0,-0.6,55.56,0,0,서울특별시 성동구 뚝섬로 385-32,성수2가제1동,37.539398,127.054358,100,8,https://public.tableau.com/shared/J45GPH9XN?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/QX6YG4K45?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20200317_54/15844261238909lGJ6_JPEG/tXLMC1fV3IymA6MO4e-H96d5.jpg,
한식,갈랭,MA010120220806564128,0,-0.33,50,0,0,서울특별시 성동구 성수이로 51,성수2가제1동,37.540277,127.055102,100,8,https://public.tableau.com/shared/M8STKBQT5?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/J4CS63RNF?:display_count=n&:origin=viz_share_link,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA0MTNfMTA5%2FMDAxNjgxMzc5MTYzMjI2.g3rFiojLk0RXXR-91wMmeudeQeqjUORJhDJnfMaaYfYg.Fh_VGMLKt9zpNz2iA4gwQQ2AOGHKnen7fRMtpfMpW7Ug.JPEG%2F5BC73BC4-1876-46CE-9517-E6D192A9AF0D.jpeg,
한식,밥플러스 에이스하이엔드점,MA010120220805178173,0,-0.11,50,0,0,서울특별시 성동구 성수이로10길 14,성수2가제1동,37.540131,127.05679,100,8,https://public.tableau.com/shared/YGZMK8WNP?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/KJSTQJ47F?:display_count=n&:origin=viz_share_link,https://d2uja84sd90jmv.cloudfront.net/posts/KhhGv8vv7Zk6LxlLiNIiyg/m.jpg,
한식,제주뒷고기,MA010120220804842035,0,2,50,0,0,서울특별시 성동구 성덕정길 143,성수2가제1동,37.53658,127.059296,100,6,https://public.tableau.com/shared/7RBRBT5QD?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/4M9XYKT8G?:display_count=n&:origin=viz_share_link,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMzA1MTVfMjQy%2FMDAxNjg0MTIxNzIzNjQy.rkbYuF0rIudo6_gsmtHMzWtmh-YfhrAH5DuYn7EQrQAg.Us3EP2EBg5rmIXiAHmCVfHNXN9Yi77yKg0rXMoET1qQg.JPEG.tjdlf128%2F20230506_182300.jpg,
한식,하루나,MA010120220808009974,0,0.2,50,0,0,서울특별시 성동구 성수일로4길 37,성수2가제1동,37.542138,127.052935,83.3,6,https://public.tableau.com/shared/8GHS66PCX?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/YXK8ZRP97?:display_count=n&:origin=viz_share_link,https://search.pstatic.net/common/?src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190417_251%2F15554916645435P1Le_JPEG%2FoDTWCifOeiODiTtoQWEFzARP.jpeg.jpg,
한식,너랑나랑 콩나물국밥삼겹살,MA010120220803925305,0,3,50,0,0,서울특별시 성동구 성덕정길 133,성수2가제1동,37.53666,127.058143,100,4,https://public.tableau.com/shared/C7DW9SPBT?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/KT8SWMQNN?:display_count=n&:origin=viz_share_link,https://ldb-phinf.pstatic.net/20200304_111/1583260641167pdBuk_JPEG/Ku_8g2KItj2I4nAGPCG7UpTr.jpg,
한식,정원고깃집,MA010120220806643857,0,1,0,0,0,서울특별시 종로구 북촌로5길 6,가회동,37.57945,126.984611,100,4,https://public.tableau.com/shared/GKRRG4GHJ?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/8YRBP4QN4?:display_count=n&:origin=viz_share_link,https://mp-seoul-image-production-s3.mangoplate.com/228831/97ooduxtkgfvq8.jpg,
한식,깡통만두,MA010120220800304264,4.3,0.25,0,740,9926,서울특별시 종로구 북촌로2길 5-6,가회동,37.578157,126.986096,90,10,https://public.tableau.com/shared/NJCFT72G3?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/6C4TDYT56?:display_count=n&:origin=viz_share_link,https://d2uja84sd90jmv.cloudfront.net/posts/WVffWBsLxuF7kkFNnj3jHg/m.jpg,
한식,대림국수 안국점,MA010120220803291859,0,0.22,1.37,0,0,서울특별시 종로구 북촌로2길 9,가회동,37.577936,126.986285,90.4,73,https://public.tableau.com/shared/WDM2QY77B?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/2RPX64XX7?:display_count=n&:origin=viz_share_link,https://d2uja84sd90jmv.cloudfront.net/posts/6saJO3pV1BA8gLILnVC9kw/m.jpg,
한식,단상,1106,4.2,0.17,0,22,2044,서울특별시 종로구 북촌로2길 11,가회동,37.577971,126.986423,71.4,14,https://public.tableau.com/shared/RKZKZWK6F?:display_count=n&:origin=viz_share_link,https://public.tableau.com/shared/ZMZ3W6JNX?:display_count=n&:origin=viz_share_link,https://search.pstatic.net/common/?src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA0MjhfMjcz%2FMDAxNjgyNjQxNDIyMDY0.V7FjEk-DUq3W7fvCxHQymeNHgE9zZGrdMlP8w8a1hKsg.FxmhEDUocuuY1Sty_XdPUP91VpXlPYMGyJbnbWCkDXkg.JPEG%2F20230427_193933.jpg,
